bin_pos	Sum_Signal	repeat_percentage
chr2-231345000-231350000	1	0.0198
chr2-231385000-231390000	12	0.1032
chr2-231410000-231415000	7	0.0564
chr2-231430000-231435000	15	0.0856
chr2-231540000-231545000	12	0.0702
chr2-231965000-231970000	19	0.139
chr2-232800000-232805000	11	0.0924
chr2-232910000-232915000	39	0.5594
chr2-233070000-233075000	12	0.1388
chr2-233100000-233105000	9	0.0608
chr2-233105000-233110000	4	0.0184
chr2-233215000-233220000	17	0.1108
chr2-233250000-233255000	38	0.1154
chr2-233410000-233415000	39	0.4772
chr2-235345000-235350000	23	0.203
chr2-235410000-235415000	13	0.0698
chr2-235440000-235445000	182	0.8084
chr2-235475000-235480000	1	0.0462
chr2-236055000-236060000	15	0.106
chr2-237930000-237935000	20	0.1112
chr2-237940000-237945000	204	0.9378
chr2-237960000-237965000	201	0.6882
chr2-238055000-238060000	18	0.0872
chr2-238125000-238130000	37	0.2514
chr2-238200000-238205000	27	0.1122
chr2-238485000-238490000	64	0.4198
chr2-239125000-239130000	14	0.0966
chr2-239355000-239360000	17	0.2214
chr2-239865000-239870000	126	0.7006
chr2-239880000-239885000	17	0.0968
chr2-239915000-239920000	34	0.2768
chr2-239925000-239930000	31	0.1628
chr2-240485000-240490000	13	0.1056
chr2-240490000-240495000	50	0.4036
chr2-240520000-240525000	66	0.4952
chr2-240525000-240530000	60	0.2262
chr2-240530000-240535000	19	0.0952
chr2-240535000-240540000	6	0.0458
chr2-240540000-240545000	15	0.066
chr2-240550000-240555000	9	0.0938
chr2-240555000-240560000	3	0.0358
chr2-240630000-240635000	16	0.3068
chr2-241580000-241585000	38	0.164
chr2-241585000-241590000	168	0.8208
chr2-241705000-241710000	32	0.1272
chr2-241745000-241750000	26	0.1658
chr2-241820000-241825000	17	0.2394
chr2-241825000-241830000	19	0.1142
chr2-241860000-241865000	29	0.1598
chr2-241865000-241870000	30	0.233
chr2-241940000-241945000	30	0.1766
chr20-285000-290000	18	0.089
chr20-340000-345000	118	0.34
chr20-400000-405000	27	0.137
chr20-410000-415000	18	0.0832
chr20-465000-470000	37	0.2012
chr20-540000-545000	27	0.1456
chr20-710000-715000	25	0.2922
chr20-745000-750000	9	0.0622
chr20-825000-830000	46	0.1754
chr20-1080000-1085000	10	0.074
chr20-1255000-1260000	148	0.7672
chr20-1260000-1265000	88	0.6404
chr20-2605000-2610000	21	0.2566
chr20-2810000-2815000	21	0.185
chr20-2890000-2895000	15	0.0844
chr20-2895000-2900000	7	0.0632
chr20-3860000-3865000	13	0.0938
chr20-4070000-4075000	16	0.0912
chr20-4645000-4650000	20	0.1646
chr20-6020000-6025000	36	0.298
chr20-6025000-6030000	24	0.2596
chr20-7430000-7435000	26	0.4032
chr20-7710000-7715000	7	0.0466
chr20-7740000-7745000	15	0.143
chr20-8360000-8365000	8	0.0638
chr20-9150000-9155000	33	0.3152
chr20-14695000-14700000	14	0.0924
chr20-16725000-16730000	11	0.036
chr20-17655000-17660000	3	0.0428
chr20-17685000-17690000	18	0.1476
chr20-18180000-18185000	4	0.0724
chr20-18285000-18290000	10	0.0488
chr20-18325000-18330000	44	0.5714
chr20-22675000-22680000	13	0.0856
chr20-23220000-23225000	39	0.5844
chr20-25345000-25350000	18	0.1294
chr20-25725000-25730000	14	0.0838
chr20-29780000-29785000	13	0.0754
chr20-31575000-31580000	74	0.6752
chr20-31945000-31950000	61	0.156
chr20-32915000-32920000	20	0.0946
chr20-33005000-33010000	17	0.0994
chr20-33165000-33170000	6	0.0288
chr20-33735000-33740000	46	0.16
chr20-33755000-33760000	17	0.0974
chr20-33875000-33880000	54	0.3672
chr20-33945000-33950000	156	0.4868
chr20-33965000-33970000	14	0.0484
chr20-34480000-34485000	39	0.319
chr20-34885000-34890000	159	0.945
chr20-34920000-34925000	81	0.417
chr20-35075000-35080000	15	0.0374
chr20-35185000-35190000	18	0.1988
chr20-35195000-35200000	381	1
chr20-36850000-36855000	25	0.0864
chr20-36960000-36965000	30	0.0744
chr20-36990000-36995000	23	0.1518
chr20-36995000-37000000	16	0.1216
chr20-37070000-37075000	8	0.0344
chr20-37075000-37080000	15	0.076
chr20-37270000-37275000	16	0.0666
chr20-37290000-37295000	31	0.198
chr20-37415000-37420000	10	0.0652
chr20-37420000-37425000	10	0.0314
chr20-37945000-37950000	18	0.0974
chr20-38015000-38020000	124	0.6188
chr20-38240000-38245000	246	0.8034
chr20-38245000-38250000	10	0.058
chr20-38305000-38310000	15	0.0772
chr20-38335000-38340000	140	0.4456
chr20-38400000-38405000	21	0.0662
chr20-38905000-38910000	12	0.1136
chr20-39450000-39455000	1	0.0334
chr20-39520000-39525000	7	0.0528
chr20-39590000-39595000	14	0.1236
chr20-39595000-39600000	28	0.162
chr20-39600000-39605000	22	0.0846
chr20-39670000-39675000	6	0.027
chr20-39765000-39770000	43	0.3484
chr20-39945000-39950000	6	0.0434
chr20-40060000-40065000	10	0.0636
chr20-40530000-40535000	16	0.0668
chr20-41005000-41010000	53	0.3174
chr20-41050000-41055000	3	0.0086
chr20-41190000-41195000	101	0.5394
chr20-41460000-41465000	25	0.1614
chr20-41535000-41540000	80	0.2316
chr20-41585000-41590000	23	0.1332
chr20-41595000-41600000	420	1
chr20-41600000-41605000	144	0.6688
chr20-41665000-41670000	11	0.0368
chr20-41710000-41715000	2	0.0076
chr20-41715000-41720000	90	0.366
chr20-41720000-41725000	17	0.0938
chr20-41725000-41730000	39	0.2438
chr20-41735000-41740000	31	0.108
chr20-43455000-43460000	29	0.135
chr20-43480000-43485000	33	0.1616
chr20-43580000-43585000	14	0.0904
chr20-44650000-44655000	48	0.2572
chr20-44695000-44700000	32	0.1432
chr20-44810000-44815000	32	0.154
chr20-45290000-45295000	12	0.0618
chr20-45295000-45300000	9	0.0472
chr20-45395000-45400000	4	0.0262
chr20-45400000-45405000	189	1
chr20-45810000-45815000	12	0.1152
chr20-45850000-45855000	34	0.1548
chr20-46115000-46120000	6	0.0234
chr20-46570000-46575000	21	0.1196
chr20-46620000-46625000	12	0.0442
chr20-46705000-46710000	21	0.1546
chr20-47065000-47070000	104	0.2672
chr20-47180000-47185000	25	0.0768
chr20-47390000-47395000	308	1
chr20-47400000-47405000	26	0.076
chr20-47425000-47430000	25	0.0878
chr20-47520000-47525000	615	1
chr20-48155000-48160000	15	0.1408
chr20-48775000-48780000	81	0.5424
chr20-49185000-49190000	12	0.0502
chr20-49205000-49210000	14	0.0574
chr20-49210000-49215000	12	0.0282
chr20-49275000-49280000	19	0.0642
chr20-49280000-49285000	23	0.0932
chr20-49540000-49545000	5	0.0336
chr20-49545000-49550000	32	0.154
chr20-49580000-49585000	38	0.1448
chr20-50025000-50030000	22	0.1114
chr20-50325000-50330000	86	0.4004
chr20-50420000-50425000	55	0.1666
chr20-50645000-50650000	34	0.2008
chr20-51295000-51300000	5	0.0572
chr20-51300000-51305000	28	0.136
chr20-51650000-51655000	5	0.0126
chr20-51975000-51980000	9	0.048
chr20-52010000-52015000	4	0.0398
chr20-52085000-52090000	12	0.059
chr20-52220000-52225000	34	0.2836
chr20-52500000-52505000	8	0.026
chr20-53140000-53145000	19	0.0802
chr20-53155000-53160000	94	0.356
chr20-53170000-53175000	7	0.0304
chr20-53310000-53315000	56	0.2336
chr20-53355000-53360000	22	0.0802
chr20-54045000-54050000	20	0.085
chr20-54070000-54075000	8	0.0236
chr20-54500000-54505000	9	0.0822
chr20-54575000-54580000	3	0.0076
chr20-54840000-54845000	9	0.115
chr20-54850000-54855000	7	0.0334
chr20-54885000-54890000	22	0.1848
chr20-54895000-54900000	50	0.5124
chr20-55100000-55105000	321	1
chr20-55105000-55110000	261	1
chr20-55365000-55370000	33	0.285
chr20-55530000-55535000	10	0.0444
chr20-55810000-55815000	17	0.1462
chr20-55960000-55965000	10	0.0344
chr20-55965000-55970000	4	0.0134
chr20-56075000-56080000	9	0.0578
chr20-56200000-56205000	21	0.0716
chr20-56520000-56525000	5	0.0146
chr20-57445000-57450000	31	0.1154
chr20-57455000-57460000	43	0.1514
chr20-57495000-57500000	38	0.1342
chr20-57535000-57540000	340	1
chr20-57585000-57590000	15	0.059
chr20-57600000-57605000	68	0.316
chr20-58215000-58220000	14	0.086
chr20-58250000-58255000	58	0.3206
chr20-58380000-58385000	29	0.1488
chr20-58385000-58390000	46	0.1208
chr20-58390000-58395000	8	0.024
chr20-58485000-58490000	64	0.3764
chr20-58505000-58510000	6	0.0198
chr20-62070000-62075000	252	1
chr20-62075000-62080000	6	0.0378
chr20-62105000-62110000	42	0.1502
chr20-62225000-62230000	29	0.195
chr20-62230000-62235000	29	0.2174
chr20-62540000-62545000	27	0.08
chr20-62545000-62550000	1	0.013
chr20-62570000-62575000	15	0.1072
chr20-62610000-62615000	20	0.0794
chr20-62675000-62680000	9	0.0598
chr20-62720000-62725000	41	0.2988
chr20-63010000-63015000	48	0.3316
chr20-63035000-63040000	12	0.0732
chr20-63055000-63060000	30	0.1168
chr20-63075000-63080000	31	0.2666
chr20-63145000-63150000	172	1
chr20-63185000-63190000	7	0.0282
chr20-63385000-63390000	156	0.792
chr20-63440000-63445000	37	0.2144
chr20-63505000-63510000	10	0.0652
chr20-63510000-63515000	11	0.057
chr20-63710000-63715000	45	0.1714
chr20-63715000-63720000	612	1
chr20-63720000-63725000	8	0.0596
chr20-63730000-63735000	56	0.2742
chr20-63915000-63920000	46	0.4148
chr20-64005000-64010000	82	0.436
chr20-64140000-64145000	54	0.1764
chr20-64145000-64150000	62	0.2196
chr20-64150000-64155000	4	0.0254
chr20-64265000-64270000	26	0.0716
chr20-64270000-64275000	20	0.0376
chr20-64280000-64285000	11	0.052
chr20-64285000-64290000	261	1
chr21-5230000-5235000	37	0.2696
chr21-5235000-5240000	27	0.1766
chr21-5245000-5250000	17	0.333
chr21-7925000-7930000	306	1
chr21-7955000-7960000	258	1
chr21-7960000-7965000	129	0.9988
chr21-9775000-9780000	9	0.0256
chr21-10270000-10275000	38	0.1132
chr21-14130000-14135000	48	0.3004
chr21-14225000-14230000	22	0.0716
chr21-14415000-14420000	137	0.617
chr21-14420000-14425000	132	1
chr21-14535000-14540000	46	0.1684
chr21-14560000-14565000	68	0.227
chr21-14590000-14595000	6	0.0362
chr21-14595000-14600000	11	0.0476
chr21-14640000-14645000	55	0.2802
chr21-14660000-14665000	40	0.1572
chr21-14665000-14670000	18	0.0516
chr21-14675000-14680000	5	0.0184
chr21-14710000-14715000	44	0.2346
chr21-14730000-14735000	22	0.1196
chr21-14770000-14775000	19	0.0768
chr21-14795000-14800000	69	0.3572
chr21-14840000-14845000	14	0.0898
chr21-14845000-14850000	16	0.0752
chr21-15755000-15760000	50	0.3012
chr21-15810000-15815000	23	0.1326
chr21-15815000-15820000	46	0.286
chr21-16270000-16275000	5	0.0352
chr21-16490000-16495000	3	0.0116
chr21-16605000-16610000	8	0.033
chr21-16620000-16625000	10	0.0488
chr21-16685000-16690000	6	0.039
chr21-16690000-16695000	15	0.1284
chr21-16715000-16720000	21	0.1958
chr21-17805000-17810000	154	0.6992
chr21-17990000-17995000	26	0.1572
chr21-18000000-18005000	5	0.027
chr21-18050000-18055000	31	0.1716
chr21-18220000-18225000	69	0.5478
chr21-18995000-19000000	16	0.0956
chr21-19315000-19320000	31	0.2014
chr21-19375000-19380000	2	0.0132
chr21-19395000-19400000	1	0.008
chr21-19410000-19415000	27	0.2546
chr21-19470000-19475000	74	0.4996
chr21-19515000-19520000	52	0.3236
chr21-19545000-19550000	18	0.1416
chr21-19625000-19630000	12	0.0734
chr21-19675000-19680000	13	0.0832
chr21-19895000-19900000	14	0.089
chr21-19960000-19965000	46	0.3902
chr21-19995000-20000000	67	0.3782
chr21-20075000-20080000	21	0.174
chr21-20100000-20105000	5	0.025
chr21-20105000-20110000	8	0.0706
chr21-20120000-20125000	28	0.161
chr21-20150000-20155000	48	0.3518
chr21-20230000-20235000	58	0.6672
chr21-20505000-20510000	23	0.2088
chr21-20670000-20675000	21	0.323
chr21-20700000-20705000	20	0.2468
chr21-20910000-20915000	9	0.042
chr21-21140000-21145000	15	0.0898
chr21-21200000-21205000	11	0.024
chr21-21220000-21225000	68	0.4326
chr21-21255000-21260000	116	0.6552
chr21-21340000-21345000	83	0.321
chr21-21345000-21350000	212	1
chr21-21400000-21405000	88	0.654
chr21-21910000-21915000	14	0.157
chr21-22035000-22040000	196	1
chr21-22335000-22340000	128	0.7816
chr21-22370000-22375000	23	0.1108
chr21-22775000-22780000	11	0.0968
chr21-22830000-22835000	6	0.0458
chr21-22835000-22840000	34	0.425
chr21-22900000-22905000	6	0.0424
chr21-22960000-22965000	8	0.0516
chr21-22980000-22985000	40	0.3938
chr21-23025000-23030000	7	0.0346
chr21-23805000-23810000	14	0.0648
chr21-23895000-23900000	200	1
chr21-23945000-23950000	14	0.0836
chr21-24030000-24035000	12	0.1894
chr21-24305000-24310000	10	0.0492
chr21-24310000-24315000	8	0.0356
chr21-24330000-24335000	8	0.0308
chr21-24405000-24410000	9	0.0612
chr21-24410000-24415000	3	0.006
chr21-24550000-24555000	12	0.0806
chr21-24555000-24560000	75	1
chr21-24580000-24585000	10	0.0814
chr21-24590000-24595000	10	0.0496
chr21-24850000-24855000	21	0.0742
chr21-24855000-24860000	1	0.0112
chr21-25050000-25055000	36	0.383
chr21-25060000-25065000	11	0.061
chr21-25285000-25290000	24	0.142
chr21-25355000-25360000	11	0.0404
chr21-25445000-25450000	11	0.0484
chr21-25470000-25475000	10	0.0376
chr21-25480000-25485000	76	0.533
chr21-26270000-26275000	68	0.49
chr21-26305000-26310000	86	0.8784
chr21-26375000-26380000	19	0.1458
chr21-26425000-26430000	35	0.2854
chr21-26455000-26460000	48	0.2372
chr21-26505000-26510000	21	0.0838
chr21-26510000-26515000	6	0.0312
chr21-26530000-26535000	17	0.0976
chr21-26540000-26545000	44	0.3944
chr21-26555000-26560000	16	0.0764
chr21-26640000-26645000	38	0.2674
chr21-26975000-26980000	14	0.0598
chr21-27055000-27060000	64	0.7152
chr21-27065000-27070000	11	0.0762
chr21-27155000-27160000	12	0.0892
chr21-27440000-27445000	14	0.0886
chr21-27575000-27580000	7	0.0236
chr21-27695000-27700000	16	0.0886
chr21-27705000-27710000	73	0.6144
chr21-27715000-27720000	16	0.0834
chr21-27800000-27805000	13	0.0508
chr21-28105000-28110000	8	0.0438
chr21-28130000-28135000	14	0.103
chr21-28190000-28195000	154	0.9112
chr21-28220000-28225000	23	0.1048
chr21-28270000-28275000	19	0.0778
chr21-28380000-28385000	19	0.1394
chr21-28455000-28460000	17	0.1116
chr21-28580000-28585000	56	0.3432
chr21-28695000-28700000	34	0.2584
chr21-29100000-29105000	17	0.061
chr21-29200000-29205000	36	0.201
chr21-29310000-29315000	41	0.1564
chr21-29320000-29325000	160	0.4752
chr21-29350000-29355000	54	0.1856
chr21-29355000-29360000	132	0.9776
chr21-29480000-29485000	6	0.0238
chr21-29485000-29490000	14	0.0484
chr21-29510000-29515000	202	0.572
chr21-29515000-29520000	90	0.2964
chr21-29525000-29530000	95	0.3284
chr21-29635000-29640000	50	0.1456
chr21-29640000-29645000	52	0.1042
chr21-29655000-29660000	378	1
chr21-29660000-29665000	334	0.6328
chr21-29715000-29720000	170	0.6304
chr21-30380000-30385000	8	0.0404
chr21-30585000-30590000	15	0.1064
chr21-30605000-30610000	66	0.4342
chr21-30610000-30615000	7	0.0336
chr21-30735000-30740000	6	0.0304
chr21-30915000-30920000	11	0.0754
chr21-30920000-30925000	7	0.0478
chr21-30955000-30960000	9	0.0762
chr21-30965000-30970000	11	0.0508
chr21-31480000-31485000	20	0.1472
chr21-31570000-31575000	9	0.059
chr21-31740000-31745000	56	0.1788
chr21-31745000-31750000	20	0.0656
chr21-31760000-31765000	4	0.02
chr21-31785000-31790000	15	0.0978
chr21-31925000-31930000	16	0.1038
chr21-32300000-32305000	42	0.1654
chr21-32430000-32435000	17	0.101
chr21-32440000-32445000	39	0.2386
chr21-32505000-32510000	3	0.0132
chr21-32515000-32520000	19	0.0916
chr21-32660000-32665000	164	1
chr21-32665000-32670000	80	0.238
chr21-32785000-32790000	12	0.072
chr21-33065000-33070000	18	0.0992
chr21-33205000-33210000	22	0.103
chr21-33330000-33335000	384	1
chr21-33365000-33370000	712	1
chr21-33535000-33540000	138	0.4686
chr21-33705000-33710000	18	0.0838
chr21-33745000-33750000	88	0.4052
chr21-34165000-34170000	370	1
chr21-34170000-34175000	59	0.3018
chr21-34495000-34500000	234	1
chr21-34760000-34765000	7	0.0722
chr21-35110000-35115000	11	0.0378
chr21-35125000-35130000	128	0.8752
chr21-35155000-35160000	429	1
chr21-35250000-35255000	22	0.1022
chr21-35285000-35290000	158	0.6356
chr21-35545000-35550000	54	0.1828
chr21-35740000-35745000	14	0.0346
chr21-36065000-36070000	46	0.0876
chr21-36075000-36080000	15	0.0412
chr21-36080000-36085000	10	0.0382
chr21-36090000-36095000	65	0.2198
chr21-36110000-36115000	11	0.07
chr21-36180000-36185000	13	0.0336
chr21-36305000-36310000	84	0.444
chr21-36315000-36320000	46	0.4276
chr21-36685000-36690000	26	0.0998
chr21-36795000-36800000	106	0.594
chr21-36880000-36885000	74	0.194
chr21-37105000-37110000	194	0.814
chr21-37270000-37275000	16	0.0944
chr21-37340000-37345000	28	0.105
chr21-37345000-37350000	170	0.6256
chr21-37380000-37385000	11	0.0342
chr21-37465000-37470000	114	0.5664
chr21-37535000-37540000	24	0.069
chr21-37555000-37560000	84	0.338
chr21-37575000-37580000	114	0.5256
chr21-37625000-37630000	43	0.2998
chr21-37930000-37935000	12	0.0472
chr21-38095000-38100000	59	0.326
chr21-38215000-38220000	8	0.0262
chr21-38220000-38225000	690	1
chr21-38225000-38230000	156	0.7308
chr21-38725000-38730000	15	0.0346
chr21-38735000-38740000	28	0.1462
chr21-38765000-38770000	58	0.176
chr21-39320000-39325000	15	0.058
chr21-39415000-39420000	6	0.0146
chr21-39425000-39430000	9	0.053
chr21-39995000-40000000	42	0.3284
chr21-40080000-40085000	11	0.0392
chr21-40200000-40205000	7	0.0452
chr21-40300000-40305000	16	0.127
chr21-40435000-40440000	5	0.0252
chr21-40565000-40570000	3	0.0134
chr21-40645000-40650000	27	0.13
chr21-40775000-40780000	29	0.1974
chr21-40795000-40800000	9	0.0404
chr21-40800000-40805000	34	0.256
chr21-40805000-40810000	6	0.0288
chr21-40865000-40870000	46	0.37
chr21-40870000-40875000	61	0.5932
chr21-40890000-40895000	7	0.0576
chr21-40960000-40965000	11	0.0638
chr21-40990000-40995000	92	0.325
chr21-41790000-41795000	138	0.4356
chr21-41975000-41980000	33	0.1424
chr21-42035000-42040000	33	0.1544
chr21-42355000-42360000	13	0.0946
chr21-42575000-42580000	50	0.1814
chr21-42600000-42605000	29	0.1604
chr21-42605000-42610000	17	0.104
chr21-42625000-42630000	39	0.3022
chr21-42630000-42635000	7	0.006
chr21-42670000-42675000	51	0.1582
chr21-42785000-42790000	14	0.0328
chr21-42915000-42920000	15	0.1826
chr21-42950000-42955000	15	0.0708
chr21-42975000-42980000	140	0.5792
chr21-42995000-43000000	207	1
chr21-43000000-43005000	64	0.1808
chr21-43200000-43205000	56	0.2264
chr21-43210000-43215000	8	0.0442
chr21-43655000-43660000	14	0.0618
chr21-43845000-43850000	12	0.0714
chr21-43850000-43855000	160	0.5796
chr21-43890000-43895000	43	0.1554
chr21-43910000-43915000	43	0.1592
chr21-43930000-43935000	25	0.1322
chr21-44360000-44365000	12	0.0554
chr21-44405000-44410000	16	0.0962
chr21-44415000-44420000	18	0.0954
chr21-44520000-44525000	160	0.4126
chr21-44525000-44530000	34	0.0874
chr21-44630000-44635000	40	0.235
chr21-44640000-44645000	15	0.0978
chr21-44645000-44650000	17	0.123
chr21-44670000-44675000	72	0.3956
chr21-44820000-44825000	460	1
chr21-44825000-44830000	520	1
chr21-45020000-45025000	35	0.138
chr21-45035000-45040000	38	0.1168
chr21-45045000-45050000	108	0.4832
chr21-45185000-45190000	188	0.6228
chr21-45250000-45255000	39	0.3002
chr21-45370000-45375000	54	0.2996
chr21-45375000-45380000	18	0.1046
chr21-45380000-45385000	23	0.09
chr21-45400000-45405000	246	0.8442
chr21-45445000-45450000	294	1
chr21-45560000-45565000	136	0.6552
chr21-45580000-45585000	26	0.1088
chr21-45585000-45590000	164	0.6468
chr21-45600000-45605000	13	0.0736
chr21-45630000-45635000	4	0.0062
chr21-45635000-45640000	131	0.3588
chr21-45685000-45690000	48	0.394
chr21-46025000-46030000	8	0.0244
chr21-46060000-46065000	12	0.0934
chr21-46140000-46145000	24	0.1688
chr21-46160000-46165000	275	1
chr21-46280000-46285000	5	0.0082
chr21-46290000-46295000	31	0.1484
chr21-46335000-46340000	27	0.1214
chr21-46375000-46380000	132	0.526
chr21-46380000-46385000	24	0.1164
chr21-46385000-46390000	2	0.0148
chr21-46590000-46595000	18	0.072
chr21-46625000-46630000	37	0.1492
chr21-46650000-46655000	50	0.1562
chr21-46655000-46660000	55	0.1952
chr22-10720000-10725000	153	0.7332
chr22-10725000-10730000	255	1
chr22-10770000-10775000	22	0.2894
chr22-11020000-11025000	33	0.275
chr22-16475000-16480000	15	0.093
chr22-16645000-16650000	18	0.0602
chr22-16650000-16655000	354	0.5658
chr22-16655000-16660000	36	0.0962
chr22-16660000-16665000	102	0.9228
chr22-17650000-17655000	17	0.0966
chr22-17660000-17665000	90	0.4584
chr22-18730000-18735000	26	0.6306
chr22-19160000-19165000	192	0.3824
chr22-19190000-19195000	82	0.1722
chr22-19255000-19260000	47	0.0792
chr22-19265000-19270000	1268	1
chr22-19315000-19320000	1995	1
chr22-19320000-19325000	106	0.2072
chr22-19330000-19335000	204	0.2972
chr22-19335000-19340000	1458	1
chr22-19550000-19555000	194	0.5336
chr22-19560000-19565000	18	0.0422
chr22-19565000-19570000	10	0.021
chr22-19625000-19630000	37	0.0854
chr22-19645000-19650000	768	1
chr22-19670000-19675000	18	0.0684
chr22-19680000-19685000	66	0.2096
chr22-19790000-19795000	28	0.0636
chr22-19845000-19850000	44	0.0548
chr22-19935000-19940000	1032	1
chr22-20000000-20005000	864	1
chr22-20005000-20010000	53	0.1074
chr22-20045000-20050000	848	1
chr22-20215000-20220000	65	0.1208
chr22-20220000-20225000	144	0.1428
chr22-20225000-20230000	178	0.2172
chr22-20385000-20390000	134	0.2872
chr22-20390000-20395000	36	0.0704
chr22-20635000-20640000	42	0.0432
chr22-20640000-20645000	38	0.0898
chr22-20660000-20665000	222	0.3852
chr22-20675000-20680000	56	0.1458
chr22-20740000-20745000	270	0.4324
chr22-21060000-21065000	57	0.1458
chr22-21070000-21075000	43	0.1826
chr22-21090000-21095000	31	0.0328
chr22-21105000-21110000	64	0.0988
chr22-21665000-21670000	36	0.0454
chr22-21950000-21955000	182	0.2016
chr22-22010000-22015000	212	0.3132
chr22-22255000-22260000	39	0.1518
chr22-22285000-22290000	23	0.1214
chr22-22455000-22460000	144	0.2468
chr22-22465000-22470000	360	0.5356
chr22-22505000-22510000	326	0.2784
chr22-22510000-22515000	292	0.4088
chr22-22565000-22570000	55	0.0654
chr22-22680000-22685000	199	0.1948
chr22-22975000-22980000	213	0.368
chr22-22980000-22985000	177	0.2886
chr22-22995000-23000000	592	0.6584
chr22-23045000-23050000	648	1
chr22-23175000-23180000	220	0.1912
chr22-23235000-23240000	38	0.0414
chr22-23890000-23895000	11	0.0638
chr22-23925000-23930000	30	0.1502
chr22-24005000-24010000	25	0.1576
chr22-24010000-24015000	8	0.0164
chr22-24205000-24210000	23	0.1072
chr22-24350000-24355000	24	0.1602
chr22-24715000-24720000	126	0.49
chr22-25050000-25055000	8	0.0338
chr22-25765000-25770000	7	0.0344
chr22-25820000-25825000	15	0.1804
chr22-26420000-26425000	62	0.2716
chr22-26625000-26630000	12	0.076
chr22-26700000-26705000	12	0.1026
chr22-26755000-26760000	20	0.1608
chr22-27550000-27555000	14	0.1082
chr22-27665000-27670000	16	0.1084
chr22-27695000-27700000	25	0.085
chr22-27780000-27785000	5	0.0532
chr22-28555000-28560000	15	0.1062
chr22-29175000-29180000	45	0.3988
chr22-29190000-29195000	4	0.0578
chr22-29940000-29945000	6	0.0394
chr22-30200000-30205000	15	0.0776
chr22-30390000-30395000	24	0.0898
chr22-30975000-30980000	20	0.072
chr22-31005000-31010000	17	0.1554
chr22-31315000-31320000	26	0.2522
chr22-31585000-31590000	37	0.1276
chr22-32590000-32595000	50	0.2328
chr22-32705000-32710000	50	0.636
chr22-34985000-34990000	14	0.1182
chr22-35470000-35475000	15	0.071
chr22-35600000-35605000	35	0.2496
chr22-36205000-36210000	13	0.1356
chr22-36240000-36245000	57	0.5626
chr22-36245000-36250000	35	0.2398
chr22-36250000-36255000	5	0.0452
chr22-36480000-36485000	4	0.0278
chr22-36485000-36490000	78	0.3956
chr22-36530000-36535000	7	0.02
chr22-36535000-36540000	4	0.0294
chr22-36980000-36985000	34	0.156
chr22-36985000-36990000	20	0.075
chr22-37190000-37195000	74	1
chr22-37260000-37265000	40	0.2284
chr22-37290000-37295000	18	0.1056
chr22-37845000-37850000	23	0.0542
chr22-38370000-38375000	66	0.68
chr22-38375000-38380000	24	0.263
chr22-38615000-38620000	23	0.115
chr22-38680000-38685000	9	0.1052
chr22-38795000-38800000	32	0.141
chr22-38810000-38815000	14	0.1176
chr22-38980000-38985000	17	0.097
chr22-39260000-39265000	88	0.5808
chr22-39280000-39285000	90	0.1556
chr22-39285000-39290000	23	0.0776
chr22-39635000-39640000	11	0.0728
chr22-39670000-39675000	11	0.0654
chr22-39735000-39740000	30	0.119
chr22-39740000-39745000	8	0.0614
chr22-39795000-39800000	237	0.9432
chr22-39800000-39805000	15	0.079
chr22-39805000-39810000	8	0.0516
chr22-39820000-39825000	19	0.0984
chr22-39955000-39960000	15	0.1182
chr22-40620000-40625000	24	0.1096
chr22-40705000-40710000	19	0.1424
chr22-40745000-40750000	35	0.22
chr22-41215000-41220000	10	0.071
chr22-42030000-42035000	90	0.8276
chr22-42085000-42090000	16	0.0746
chr22-42100000-42105000	20	0.1722
chr22-42110000-42115000	40	0.2334
chr22-42115000-42120000	60	0.366
chr22-42225000-42230000	10	0.1194
chr22-43970000-43975000	6	0.0322
chr22-44615000-44620000	26	0.2338
chr22-45130000-45135000	36	0.1214
chr22-45140000-45145000	14	0.169
chr22-45850000-45855000	29	0.1322
chr22-45975000-45980000	15	0.1192
chr22-45980000-45985000	10	0.089
chr22-46180000-46185000	59	0.3282
chr22-46550000-46555000	74	0.342
chr22-46570000-46575000	1	0.004
chr22-46610000-46615000	12	0.0936
chr22-46755000-46760000	112	0.5856
chr22-46835000-46840000	36	0.3752
chr22-47625000-47630000	50	0.3736
chr22-47725000-47730000	10	0.0218
chr22-48580000-48585000	44	0.282
chr22-48585000-48590000	5	0.0252
chr22-49580000-49585000	180	0.6144
chr22-49765000-49770000	29	0.2312
chr22-49865000-49870000	14	0.037
chr22-49870000-49875000	30	0.1728
chr22-49875000-49880000	12	0.053
chr22-49900000-49905000	54	0.3252
chr22-49990000-49995000	23	0.1256
chr22-50085000-50090000	23	0.168
chr22-50120000-50125000	16	0.1526
chr22-50200000-50205000	37	0.2172
chr22-50210000-50215000	20	0.133
chr22-50335000-50340000	63	0.5782
chr22-50500000-50505000	10	0.078
chr3-60000-65000	22	0.1272
chr3-65000-70000	19	0.0884
chr3-80000-85000	12	0.0444
chr3-125000-130000	2	0.0072
chr3-135000-140000	15	0.102
chr3-145000-150000	9	0.0418
chr3-265000-270000	3	0.0168
chr3-270000-275000	12	0.0724
chr3-440000-445000	77	0.849
chr3-475000-480000	16	0.0634
chr3-525000-530000	18	0.0574
chr3-530000-535000	39	0.3482
chr3-560000-565000	7	0.0332
chr3-670000-675000	114	0.7096
chr3-690000-695000	30	0.2346
