bin_pos	Sum_Signal	repeat_percentage
chr4-70170000-70175000	14	0.1432
chr4-70280000-70285000	76	1
chr4-70290000-70295000	10	0.2762
chr4-70295000-70300000	58	0.3124
chr4-70355000-70360000	15	0.0884
chr4-70365000-70370000	18	0.0996
chr4-70385000-70390000	9	0.0446
chr4-70390000-70395000	200	1
chr4-70395000-70400000	3	8e-04
chr4-70405000-70410000	76	0.164
chr4-70410000-70415000	9	0.0428
chr4-70420000-70425000	24	0.8114
chr4-70445000-70450000	21	0.1602
chr4-70450000-70455000	38	0.3068
chr4-70460000-70465000	18	0.1386
chr4-70470000-70475000	15	0.0694
chr4-70475000-70480000	5	0.06
chr4-70485000-70490000	18	0.167
chr4-70510000-70515000	8	0.0222
chr4-70710000-70715000	7	0.0378
chr4-70840000-70845000	5	0.031
chr4-70905000-70910000	15	0.0612
chr4-70915000-70920000	20	0.239
chr4-71000000-71005000	49	1
chr4-71005000-71010000	8	0.0842
chr4-71045000-71050000	41	0.7506
chr4-71245000-71250000	21	0.2456
chr4-71255000-71260000	16	0.1854
chr4-71265000-71270000	21	0.1066
chr4-71305000-71310000	26	0.3146
chr4-71330000-71335000	26	0.373
chr4-71515000-71520000	18	0.463
chr4-71950000-71955000	19	0.7394
chr4-71985000-71990000	18	0.1034
chr4-71990000-71995000	15	0.1098
chr4-72060000-72065000	15	0.1034
chr4-72080000-72085000	20	0.067
chr4-72085000-72090000	42	0.4664
chr4-72090000-72095000	52	0.9562
chr4-72095000-72100000	11	0.0772
chr4-72110000-72115000	34	0.1636
chr4-72115000-72120000	28	0.2322
chr4-72120000-72125000	44	1
chr4-72190000-72195000	11	0.0726
chr4-72195000-72200000	57	0.5544
chr4-72205000-72210000	14	0.1004
chr4-72210000-72215000	142	0.9716
chr4-72215000-72220000	54	0.4024
chr4-72240000-72245000	16	0.0162
chr4-72350000-72355000	10	0.132
chr4-72495000-72500000	5	0.0186
chr4-72505000-72510000	26	0.3952
chr4-72640000-72645000	5	0.0222
chr4-72875000-72880000	22	0.2874
chr4-73000000-73005000	32	0.2
chr4-73570000-73575000	7	0.067
chr4-73590000-73595000	8	0.0334
chr4-73595000-73600000	82	0.8436
chr4-73600000-73605000	12	0.062
chr4-73605000-73610000	39	0.2454
chr4-73630000-73635000	36	0.819
chr4-73730000-73735000	7	0.0256
chr4-74165000-74170000	43	0.3262
chr4-74940000-74945000	15	0.187
chr4-76140000-76145000	15	0.137
chr4-79095000-79100000	12	0.2844
chr4-79140000-79145000	21	0.1714
chr4-79255000-79260000	33	0.338
chr4-80055000-80060000	35	0.0676
chr4-80060000-80065000	8	0.0346
chr4-80070000-80075000	4	0.0048
chr4-80845000-80850000	9	0.0286
chr4-80875000-80880000	18	0.1308
chr4-80895000-80900000	28	0.2142
chr4-80995000-81000000	25	0.249
chr4-81000000-81005000	8	0.0228
chr4-81550000-81555000	5	0.0536
chr4-82900000-82905000	10	0.0208
chr4-83110000-83115000	62	0.3448
chr4-83215000-83220000	92	0.3688
chr4-83545000-83550000	9	0.0138
chr4-84225000-84230000	28	0.2274
chr4-84235000-84240000	13	0.1018
chr4-84255000-84260000	21	0.1514
chr4-84405000-84410000	12	0.0546
chr4-84720000-84725000	24	0.172
chr4-84780000-84785000	24	0.19
chr4-85225000-85230000	20	0.2908
chr4-85295000-85300000	16	0.1198
chr4-85365000-85370000	7	0.0168
chr4-85370000-85375000	10	0.0724
chr4-85555000-85560000	109	0.5456
chr4-85560000-85565000	19	0.14
chr4-85695000-85700000	24	0.1066
chr4-85700000-85705000	11	0.0724
chr4-85775000-85780000	14	0.0478
chr4-85780000-85785000	13	0.0802
chr4-85810000-85815000	16	0.156
chr4-85830000-85835000	23	0.1696
chr4-86035000-86040000	18	0.178
chr4-86295000-86300000	33	0.2032
chr4-86355000-86360000	9	0.0136
chr4-86590000-86595000	1	0.0036
chr4-86630000-86635000	18	0.1502
chr4-87435000-87440000	8	0.0584
chr4-88380000-88385000	26	0.1264
chr4-88440000-88445000	15	0.0832
chr4-89050000-89055000	16	0.1556
chr4-89070000-89075000	7	0.0366
chr4-89100000-89105000	46	0.2384
chr4-89105000-89110000	78	0.8048
chr4-89135000-89140000	27	0.2766
chr4-89145000-89150000	23	0.2076
chr4-89280000-89285000	10	0.0652
chr4-89285000-89290000	8	0.0386
chr4-89860000-89865000	8	0.1198
chr4-89895000-89900000	40	0.2492
chr4-89910000-89915000	6	0.0322
chr4-89920000-89925000	6	0.0124
chr4-90080000-90085000	32	0.3026
chr4-90300000-90305000	21	0.1228
chr4-90565000-90570000	19	0.1254
chr4-90840000-90845000	20	0.0398
chr4-90880000-90885000	21	0.162
chr4-90980000-90985000	17	0.1256
chr4-90990000-90995000	46	0.26
chr4-91010000-91015000	32	0.6344
chr4-91115000-91120000	10	0.042
chr4-91135000-91140000	12	0.091
chr4-91145000-91150000	27	0.5436
chr4-91200000-91205000	6	0.0194
chr4-91240000-91245000	28	0.433
chr4-91250000-91255000	18	0.0976
chr4-91275000-91280000	23	0.9304
chr4-91280000-91285000	40	0.2702
chr4-91325000-91330000	37	0.325
chr4-91350000-91355000	22	0.2806
chr4-91355000-91360000	238	1
chr4-91360000-91365000	4	0.0052
chr4-91365000-91370000	22	0.077
chr4-91410000-91415000	120	1
chr4-91415000-91420000	28	0.2288
chr4-91515000-91520000	32	0.4302
chr4-91560000-91565000	29	0.4012
chr4-91675000-91680000	25	0.387
chr4-91760000-91765000	41	0.1296
chr4-91765000-91770000	27	0.1428
chr4-91775000-91780000	31	0.196
chr4-91830000-91835000	12	0.044
chr4-91835000-91840000	13	0.025
chr4-91880000-91885000	20	0.3292
chr4-91890000-91895000	23	0.2826
chr4-91905000-91910000	11	0.0694
chr4-92025000-92030000	25	0.154
chr4-92050000-92055000	40	0.4976
chr4-92075000-92080000	18	0.1566
chr4-92085000-92090000	7	0.0154
chr4-92230000-92235000	14	0.1028
chr4-92335000-92340000	14	0.0608
chr4-92340000-92345000	16	0.1374
chr4-92490000-92495000	10	0.0608
chr4-92550000-92555000	18	0.1222
chr4-92685000-92690000	19	0.215
chr4-92800000-92805000	6	0.0448
chr4-92880000-92885000	26	0.407
chr4-93030000-93035000	16	0.101
chr4-93035000-93040000	23	0.1724
chr4-93185000-93190000	20	0.3198
chr4-93480000-93485000	11	0.0364
chr4-93500000-93505000	12	0.0586
chr4-93530000-93535000	12	0.0784
chr4-93645000-93650000	5	0.006
chr4-93740000-93745000	72	0.6796
chr4-93750000-93755000	14	0.0564
chr4-93845000-93850000	21	0.1462
chr4-93855000-93860000	36	0.563
chr4-93875000-93880000	11	0.0624
chr4-93880000-93885000	10	0.0578
chr4-94205000-94210000	5	0.0154
chr4-94465000-94470000	14	0.0724
chr4-94500000-94505000	10	0.036
chr4-94910000-94915000	13	0.0564
chr4-95075000-95080000	9	0.0622
chr4-95275000-95280000	8	0.0418
chr4-95280000-95285000	6	0.0274
chr4-95340000-95345000	48	0.682
chr4-95425000-95430000	19	0.207
chr4-95470000-95475000	5	0.0412
chr4-95520000-95525000	28	0.0848
chr4-95535000-95540000	12	0.024
chr4-95540000-95545000	21	0.1734
chr4-95545000-95550000	36	0.0462
chr4-95550000-95555000	82	0.4252
chr4-95570000-95575000	32	0.6144
chr4-95795000-95800000	7	0.0304
chr4-95800000-95805000	7	0.069
chr4-95965000-95970000	29	0.2538
chr4-96025000-96030000	9	0.0556
chr4-96370000-96375000	25	0.2802
chr4-96510000-96515000	42	0.8956
chr4-96675000-96680000	11	0.0732
chr4-96730000-96735000	29	0.3214
chr4-96965000-96970000	15	0.1392
chr4-97030000-97035000	10	0.0716
chr4-97035000-97040000	3	0.0286
chr4-97120000-97125000	12	0.0968
chr4-97225000-97230000	10	0.0896
chr4-97345000-97350000	17	0.119
chr4-97355000-97360000	28	0.3182
chr4-97375000-97380000	7	0.0634
chr4-97380000-97385000	56	0.9424
chr4-97500000-97505000	22	0.2272
chr4-97510000-97515000	58	0.4276
chr4-97590000-97595000	46	0.4622
chr4-97700000-97705000	32	0.67
chr4-97710000-97715000	10	0.043
chr4-97765000-97770000	9	0.035
chr4-97885000-97890000	36	0.3992
chr4-97935000-97940000	38	0.7836
chr4-97950000-97955000	29	0.4304
chr4-97975000-97980000	41	0.2266
chr4-98140000-98145000	6	0.0222
chr4-98445000-98450000	8	0.0538
chr4-98610000-98615000	7	0.0204
chr4-98615000-98620000	6	0.006
chr4-98655000-98660000	2	0.0068
chr4-98660000-98665000	17	0.0926
chr4-98665000-98670000	50	0.4748
chr4-98685000-98690000	6	0.0694
chr4-98690000-98695000	9	0.0364
chr4-98745000-98750000	7	0.0598
chr4-98765000-98770000	10	0.1444
chr4-98985000-98990000	5	0.0436
chr4-99085000-99090000	6	0.0198
chr4-99090000-99095000	12	0.089
chr4-99350000-99355000	26	0.2922
chr4-99395000-99400000	26	0.2824
chr4-99400000-99405000	24	0.0794
chr4-99845000-99850000	39	0.1748
chr4-99850000-99855000	39	0.1488
chr4-99890000-99895000	4	0.0036
chr4-99955000-99960000	7	0.0314
chr4-100095000-100100000	12	0.0452
chr4-100105000-100110000	10	0.119
chr4-100225000-100230000	21	0.1122
chr4-100250000-100255000	14	0.0864
chr4-100360000-100365000	44	0.3608
chr4-100440000-100445000	28	0.3702
chr4-100795000-100800000	10	0.0622
chr4-100820000-100825000	54	0.3324
chr4-100825000-100830000	9	0.038
chr4-100850000-100855000	7	0.0072
chr4-100865000-100870000	20	0.2134
chr4-101020000-101025000	3	0.0286
chr4-101080000-101085000	11	0.0604
chr4-101355000-101360000	15	0.1214
chr4-101415000-101420000	74	0.6236
chr4-101420000-101425000	14	0.086
chr4-101755000-101760000	5	0.007
chr4-102270000-102275000	17	0.152
chr4-102325000-102330000	13	0.0536
chr4-102345000-102350000	2	0.009
chr4-102380000-102385000	18	0.6142
chr4-102865000-102870000	52	0.1556
chr4-103075000-103080000	21	0.1424
chr4-103195000-103200000	15	0.0936
chr4-103230000-103235000	19	0.3128
chr4-103305000-103310000	26	0.259
chr4-103750000-103755000	34	0.3236
chr4-103930000-103935000	4	0.0156
chr4-104110000-104115000	44	0.2826
chr4-104185000-104190000	20	0.0652
chr4-104350000-104355000	31	0.3114
chr4-104360000-104365000	31	0.2662
chr4-104490000-104495000	45	0.1014
chr4-104510000-104515000	22	0.3986
chr4-104515000-104520000	15	0.1288
chr4-104590000-104595000	10	0.0184
chr4-104600000-104605000	14	0.317
chr4-104605000-104610000	21	0.2082
chr4-104620000-104625000	17	0.1222
chr4-104625000-104630000	20	0.141
chr4-104735000-104740000	6	0.0186
chr4-104745000-104750000	24	0.0794
chr4-104750000-104755000	8	0.0082
chr4-104965000-104970000	8	0.0302
chr4-104970000-104975000	17	0.0642
chr4-104975000-104980000	3	0.0314
chr4-105050000-105055000	39	1
chr4-105055000-105060000	15	0.1862
chr4-105075000-105080000	11	0.08
chr4-105305000-105310000	8	0.0514
chr4-105440000-105445000	14	0.102
chr4-105505000-105510000	21	0.0392
chr4-105510000-105515000	31	0.111
chr4-105545000-105550000	19	0.1824
chr4-105585000-105590000	17	0.0944
chr4-105590000-105595000	33	0.0862
chr4-105840000-105845000	16	0.0768
chr4-106045000-106050000	10	0.0166
chr4-106085000-106090000	59	0.934
chr4-106090000-106095000	16	0.2086
chr4-106100000-106105000	34	0.256
chr4-106105000-106110000	33	0.8016
chr4-106130000-106135000	29	0.298
chr4-106155000-106160000	28	0.5778
chr4-106245000-106250000	19	0.1294
chr4-106255000-106260000	22	0.3178
chr4-106315000-106320000	36	0.1452
chr4-106320000-106325000	24	0.3056
chr4-106415000-106420000	12	0.0444
chr4-106580000-106585000	6	0.0146
chr4-106715000-106720000	27	0.2946
chr4-106765000-106770000	28	0.5508
chr4-106790000-106795000	10	0.062
chr4-107055000-107060000	8	0.0466
chr4-107060000-107065000	16	0.0718
chr4-107090000-107095000	14	0.1644
chr4-107535000-107540000	12	0.0984
chr4-107600000-107605000	19	0.1646
chr4-107605000-107610000	19	0.0876
chr4-107640000-107645000	16	0.0914
chr4-107665000-107670000	18	0.147
chr4-107705000-107710000	24	0.439
chr4-107715000-107720000	38	0.1436
chr4-107720000-107725000	7	0.0592
chr4-107990000-107995000	54	0.3132
chr4-108020000-108025000	10	0.0622
chr4-108115000-108120000	20	0.1042
chr4-108120000-108125000	10	0.0686
chr4-108155000-108160000	18	0.0526
chr4-108265000-108270000	8	0.028
chr4-109275000-109280000	84	0.498
chr4-109725000-109730000	8	0.0798
chr4-109980000-109985000	6	0.0462
chr4-110085000-110090000	14	0.1752
chr4-110185000-110190000	10	0.0664
chr4-110285000-110290000	48	0.2148
chr4-110500000-110505000	16	0.2616
chr4-110820000-110825000	13	0.1054
chr4-111445000-111450000	26	0.4826
chr4-111475000-111480000	4	0.0072
chr4-111955000-111960000	132	0.9632
chr4-111960000-111965000	80	0.2832
chr4-111965000-111970000	11	0.0478
chr4-111985000-111990000	16	0.047
chr4-111990000-111995000	18	0.0826
chr4-112020000-112025000	15	0.1966
chr4-112270000-112275000	29	0.2242
chr4-112280000-112285000	40	0.0944
chr4-112285000-112290000	102	0.4664
chr4-112290000-112295000	7	0.0152
chr4-113325000-113330000	7	0.0448
chr4-113820000-113825000	17	0.1414
chr4-113825000-113830000	6	0.0298
chr4-113835000-113840000	14	0.1046
chr4-113880000-113885000	24	0.1986
chr4-114025000-114030000	10	0.2136
chr4-114130000-114135000	16	0.1672
chr4-114185000-114190000	12	0.0814
chr4-114815000-114820000	8	0.0494
chr4-114920000-114925000	18	0.1424
chr4-115090000-115095000	8	0.0858
chr4-115095000-115100000	32	0.6114
chr4-115130000-115135000	35	0.4272
chr4-115270000-115275000	41	0.2428
chr4-115275000-115280000	9	0.0714
chr4-115285000-115290000	29	0.135
chr4-115290000-115295000	78	0.3664
chr4-115305000-115310000	29	0.1876
chr4-115310000-115315000	46	0.7028
chr4-115315000-115320000	23	0.1412
chr4-115355000-115360000	33	0.2292
chr4-115365000-115370000	28	0.3054
chr4-115415000-115420000	5	0.006
chr4-115430000-115435000	42	0.3072
chr4-115485000-115490000	26	0.3366
chr4-115590000-115595000	16	0.0774
chr4-115630000-115635000	25	0.57
chr4-115655000-115660000	28	0.2854
chr4-115850000-115855000	93	0.871
chr4-115860000-115865000	16	0.1268
chr4-115895000-115900000	37	0.7538
chr4-115910000-115915000	48	0.3326
chr4-115950000-115955000	62	0.3764
chr4-115955000-115960000	58	0.3988
chr4-115965000-115970000	20	0.076
chr4-115970000-115975000	53	0.2004
chr4-116015000-116020000	196	1
chr4-116030000-116035000	39	0.2072
chr4-116040000-116045000	20	0.15
chr4-116055000-116060000	24	0.2984
chr4-116075000-116080000	18	0.191
chr4-116090000-116095000	22	0.1466
chr4-116095000-116100000	41	0.3848
chr4-116125000-116130000	26	0.1288
chr4-116145000-116150000	7	0.0352
chr4-116150000-116155000	9	0.0654
chr4-116355000-116360000	30	0.1898
chr4-116360000-116365000	17	0.047
chr4-116370000-116375000	11	0.0856
chr4-116375000-116380000	18	0.1646
chr4-116385000-116390000	76	0.5368
chr4-116390000-116395000	9	0.0322
chr4-116425000-116430000	41	0.407
chr4-116480000-116485000	20	0.1314
chr4-116490000-116495000	16	0.1022
chr4-116540000-116545000	11	0.03
chr4-116585000-116590000	27	0.332
chr4-116700000-116705000	18	0.1166
chr4-116710000-116715000	18	0.1226
chr4-116740000-116745000	26	0.3052
chr4-116925000-116930000	19	0.1668
chr4-117030000-117035000	16	0.0072
chr4-117100000-117105000	38	0.3962
chr4-117110000-117115000	22	0.158
chr4-117115000-117120000	52	0.5844
chr4-117135000-117140000	23	0.1536
chr4-117175000-117180000	24	0.3814
chr4-117235000-117240000	18	0.1302
chr4-117240000-117245000	14	0.1078
chr4-117250000-117255000	35	0.3774
chr4-117325000-117330000	14	0.1086
chr4-117390000-117395000	21	0.3792
chr4-117470000-117475000	30	0.2012
chr4-117475000-117480000	18	0.0788
chr4-117480000-117485000	13	0.0724
chr4-117635000-117640000	27	0.315
chr4-117750000-117755000	29	0.3128
chr4-117830000-117835000	22	0.1574
chr4-117900000-117905000	26	0.2546
chr4-117915000-117920000	22	0.2208
chr4-117940000-117945000	26	0.4474
chr4-118265000-118270000	12	0.2726
chr4-118280000-118285000	48	0.3024
chr4-118375000-118380000	7	0.0734
chr4-118385000-118390000	13	0.1316
chr4-118395000-118400000	20	0.0612
chr4-118400000-118405000	31	0.1938
chr4-118590000-118595000	2	0.0144
chr4-119535000-119540000	10	0.046
chr4-119660000-119665000	4	0.0296
chr4-119675000-119680000	10	0.0598
chr4-119740000-119745000	14	0.0416
chr4-119875000-119880000	16	0.1812
chr4-120055000-120060000	23	0.0512
chr4-120060000-120065000	21	0.0962
chr4-120065000-120070000	20	0.1024
chr4-120395000-120400000	30	0.2506
chr4-120405000-120410000	104	0.828
chr4-120465000-120470000	12	0.2056
chr4-120480000-120485000	16	0.0554
chr4-120520000-120525000	5	0.028
chr4-120690000-120695000	4	0.006
chr4-120740000-120745000	13	0.0586
chr4-120745000-120750000	38	0.0874
chr4-120750000-120755000	26	0.068
chr4-120755000-120760000	46	0.2572
chr4-120835000-120840000	18	0.2588
chr4-120840000-120845000	19	0.1698
chr4-121190000-121195000	1	0.0082
chr4-121195000-121200000	6	0.01
chr4-121200000-121205000	5	0.0016
chr4-121470000-121475000	26	0.309
chr4-121695000-121700000	17	0.0876
chr4-121705000-121710000	15	0.089
chr4-121770000-121775000	30	0.2082
chr4-121800000-121805000	36	0.2148
chr4-121870000-121875000	13	0.1472
chr4-121975000-121980000	15	0.0866
chr4-121980000-121985000	24	0.1812
chr4-122130000-122135000	20	0.158
chr4-122230000-122235000	6	0.0346
chr4-122250000-122255000	26	0.4218
chr4-122540000-122545000	24	0.1756
chr4-122680000-122685000	19	0.3188
chr4-122795000-122800000	5	0.0092
chr4-123160000-123165000	17	0.0816
chr4-123175000-123180000	30	0.2248
chr4-123280000-123285000	15	0.106
chr4-123285000-123290000	10	0.0112
chr4-123290000-123295000	36	0.6806
chr4-123410000-123415000	14	0.0692
chr4-123450000-123455000	14	0.0812
chr4-123580000-123585000	19	0.1218
chr4-123650000-123655000	114	0.6534
chr4-123915000-123920000	16	0.0772
chr4-124015000-124020000	16	0.0416
chr4-124020000-124025000	18	0.0972
chr4-124070000-124075000	26	0.4992
chr4-124140000-124145000	16	0.129
chr4-124325000-124330000	90	0.7224
chr4-124430000-124435000	21	0.1048
chr4-124440000-124445000	22	0.7566
chr4-124445000-124450000	32	0.2194
chr4-124555000-124560000	26	0.2348
chr4-124560000-124565000	26	0.559
chr4-124615000-124620000	34	0.693
chr4-124805000-124810000	14	0.135
chr4-124860000-124865000	21	0.1106
chr4-124980000-124985000	18	0.1036
chr4-125110000-125115000	66	0.63
chr4-125125000-125130000	24	0.232
chr4-125155000-125160000	20	0.0736
chr4-125200000-125205000	14	0.1566
chr4-125205000-125210000	1	0.0092
chr4-125210000-125215000	18	0.1104
chr4-125280000-125285000	18	0.105
chr4-125285000-125290000	11	0.0824
chr4-125355000-125360000	12	0.109
chr4-125390000-125395000	10	0.1654
chr4-125415000-125420000	9	0.0596
chr4-125725000-125730000	24	0.106
chr4-125730000-125735000	54	0.3596
chr4-125770000-125775000	201	0.576
chr4-125775000-125780000	55	0.3916
chr4-125780000-125785000	10	0.0286
chr4-125790000-125795000	4	0.0184
chr4-125795000-125800000	33	0.12
chr4-125855000-125860000	14	0.1574
chr4-125890000-125895000	12	0.0904
chr4-125905000-125910000	38	0.2374
chr4-125975000-125980000	38	0.1158
chr4-126015000-126020000	21	0.2632
chr4-126095000-126100000	58	0.6404
chr4-126185000-126190000	58	0.66
chr4-126400000-126405000	22	0.1656
chr4-126405000-126410000	18	0.8662
chr4-126465000-126470000	15	0.0788
chr4-126490000-126495000	22	0.1484
chr4-126580000-126585000	27	0.2782
chr4-126615000-126620000	33	0.5072
chr4-126840000-126845000	82	0.5916
chr4-126850000-126855000	6	0.0224
chr4-126855000-126860000	20	0.1562
chr4-126865000-126870000	72	0.9452
chr4-126875000-126880000	46	0.1864
chr4-126890000-126895000	27	0.395
chr4-126895000-126900000	39	0.3958
chr4-126990000-126995000	22	0.1802
chr4-127035000-127040000	44	0.8304
chr4-127060000-127065000	16	0.1336
chr4-127180000-127185000	15	0.2268
chr4-127185000-127190000	22	0.1548
chr4-127220000-127225000	13	0.108
chr4-127225000-127230000	7	0.0526
chr4-127290000-127295000	29	0.1918
chr4-127325000-127330000	25	0.1714
chr4-127340000-127345000	23	0.129
chr4-127350000-127355000	8	0.0872
chr4-127695000-127700000	17	0.1232
chr4-127745000-127750000	28	0.3172
chr4-127775000-127780000	47	0.2132
chr4-127875000-127880000	23	0.0806
chr4-128285000-128290000	32	0.1428
chr4-128415000-128420000	20	0.1208
chr4-128515000-128520000	68	0.324
chr4-128520000-128525000	88	0.5544
chr4-128830000-128835000	6	0.0266
chr4-128880000-128885000	10	0.0632
chr4-128915000-128920000	16	0.09
chr4-128945000-128950000	17	0.1132
chr4-129060000-129065000	35	0.4784
chr4-129075000-129080000	20	0.1674
chr4-129080000-129085000	17	0.1554
chr4-129090000-129095000	2	0.0078
chr4-129095000-129100000	7	0.0278
chr4-129440000-129445000	6	0.0592
chr4-129485000-129490000	3	0.0134
chr4-129490000-129495000	6	0.0586
chr4-129515000-129520000	12	0.079
chr4-129630000-129635000	16	0.24
chr4-129655000-129660000	32	0.3116
chr4-129760000-129765000	26	0.0586
chr4-129765000-129770000	18	0.0998
chr4-129850000-129855000	12	0.13
chr4-129890000-129895000	17	0.0936
chr4-129935000-129940000	26	0.1236
chr4-129995000-130000000	12	0.1254
chr4-130020000-130025000	61	0.4298
chr4-130035000-130040000	120	0.9648
chr4-130040000-130045000	130	0.6104
chr4-130060000-130065000	36	0.4736
chr4-130065000-130070000	36	0.2184
chr4-130145000-130150000	11	0.0936
chr4-130175000-130180000	16	0.1582
chr4-130190000-130195000	20	0.3178
chr4-130220000-130225000	27	0.4916
chr4-130230000-130235000	27	0.2658
chr4-130260000-130265000	19	0.156
chr4-130265000-130270000	8	0.0324
chr4-130335000-130340000	16	0.0782
chr4-130345000-130350000	32	0.3038
chr4-130350000-130355000	8	0.0366
chr4-130360000-130365000	18	0.1278
chr4-130400000-130405000	36	0.4838
chr4-130425000-130430000	15	0.1268
chr4-130475000-130480000	16	0.139
chr4-130490000-130495000	44	0.4682
chr4-130615000-130620000	7	0.0908
chr4-130645000-130650000	15	0.213
chr4-130650000-130655000	62	0.8708
chr4-130685000-130690000	8	0.0076
chr4-130700000-130705000	16	0.1312
chr4-130735000-130740000	54	0.3872
chr4-130740000-130745000	27	0.1664
chr4-130755000-130760000	136	1
chr4-130805000-130810000	30	0.3982
chr4-130855000-130860000	46	0.4184
chr4-130870000-130875000	30	0.2644
chr4-131005000-131010000	42	0.4618
chr4-131065000-131070000	15	0.1476
chr4-131210000-131215000	15	0.0998
chr4-131235000-131240000	24	0.1468
chr4-131260000-131265000	4	0.0276
chr4-131370000-131375000	14	0.059
chr4-131375000-131380000	14	0.162
chr4-131380000-131385000	21	0.154
chr4-131385000-131390000	21	0.1118
chr4-131405000-131410000	36	0.2316
chr4-131425000-131430000	41	0.3402
chr4-131440000-131445000	28	0.3518
chr4-131445000-131450000	20	0.0904
chr4-131450000-131455000	62	0.4812
chr4-131455000-131460000	94	0.5592
chr4-131460000-131465000	88	0.254
chr4-131465000-131470000	98	0.808
chr4-131480000-131485000	21	0.1316
chr4-131485000-131490000	23	0.2218
chr4-131490000-131495000	20	0.1228
chr4-131495000-131500000	26	0.1672
chr4-131500000-131505000	36	0.3524
chr4-131515000-131520000	10	0.041
chr4-131525000-131530000	12	0.0638
chr4-131530000-131535000	38	0.3972
chr4-131535000-131540000	7	0.0274
chr4-131545000-131550000	115	0.3842
chr4-131550000-131555000	10	0.0724
chr4-131560000-131565000	20	0.0904
chr4-131565000-131570000	10	0.1004
chr4-131815000-131820000	39	0.4724
chr4-132015000-132020000	21	0.1294
chr4-132080000-132085000	6	0.0524
chr4-132085000-132090000	39	0.4388
chr4-132100000-132105000	132	1
chr4-132110000-132115000	50	0.7726
chr4-132120000-132125000	30	0.2478
chr4-132220000-132225000	15	0.0634
chr4-132380000-132385000	30	0.329
chr4-132445000-132450000	57	0.7524
chr4-132510000-132515000	15	0.12
chr4-132515000-132520000	25	0.2782
chr4-132565000-132570000	24	0.129
chr4-132615000-132620000	8	0.0526
chr4-132620000-132625000	5	0.0364
chr4-132630000-132635000	20	0.121
chr4-132640000-132645000	14	0.0976
chr4-132645000-132650000	53	0.3122
chr4-132655000-132660000	32	0.5684
chr4-132715000-132720000	13	0.1168
chr4-132730000-132735000	14	0.2298
chr4-132810000-132815000	33	0.3834
chr4-132815000-132820000	74	1
chr4-132825000-132830000	21	0.2234
chr4-132865000-132870000	51	0.3796
chr4-132915000-132920000	4	0.0086
chr4-133025000-133030000	6	0.0084
chr4-133065000-133070000	45	0.5994
chr4-133105000-133110000	27	0.2482
chr4-133185000-133190000	18	0.1246
chr4-133200000-133205000	43	0.3338
chr4-133305000-133310000	16	0.1136
chr4-133310000-133315000	9	0.0524
chr4-133320000-133325000	14	0.0676
chr4-133375000-133380000	15	0.0792
chr4-133380000-133385000	10	0.0788
chr4-133385000-133390000	12	0.097
chr4-133395000-133400000	37	0.2706
chr4-133400000-133405000	8	0.0412
chr4-133455000-133460000	35	0.2582
chr4-133475000-133480000	14	0.1692
chr4-133505000-133510000	41	0.9512
chr4-133520000-133525000	6	0.0212
chr4-133545000-133550000	11	0.0406
chr4-133575000-133580000	38	0.3086
chr4-133655000-133660000	23	0.2362
chr4-133665000-133670000	15	0.04
chr4-133670000-133675000	21	0.1202
chr4-133680000-133685000	32	0.365
chr4-133740000-133745000	34	0.501
chr4-133755000-133760000	20	0.473
chr4-133760000-133765000	21	0.1212
chr4-133820000-133825000	32	0.4994
chr4-133825000-133830000	18	0.2438
chr4-133870000-133875000	23	0.0282
chr4-133875000-133880000	27	0.442
chr4-133910000-133915000	26	0.204
chr4-134070000-134075000	35	0.3164
chr4-134125000-134130000	34	0.588
chr4-134165000-134170000	19	0.2576
chr4-134170000-134175000	23	0.4624
chr4-134175000-134180000	42	0.5054
chr4-134255000-134260000	76	0.5032
chr4-134410000-134415000	19	0.1146
chr4-134430000-134435000	45	0.287
chr4-134480000-134485000	20	0.1502
chr4-134505000-134510000	14	0.0724
chr4-134530000-134535000	22	0.1692
chr4-134555000-134560000	15	0.0846
chr4-134560000-134565000	14	0.0794
chr4-134610000-134615000	29	0.1264
chr4-134615000-134620000	26	0.1968
chr4-134620000-134625000	41	0.2912
chr4-134715000-134720000	8	0.0498
chr4-134770000-134775000	154	1
chr4-134775000-134780000	34	0.248
chr4-134785000-134790000	16	0.139
chr4-134965000-134970000	36	0.6604
chr4-135025000-135030000	31	0.169
chr4-135060000-135065000	12	0.0774
chr4-135150000-135155000	21	0.2024
chr4-135255000-135260000	17	0.0534
chr4-135260000-135265000	56	0.307
chr4-135265000-135270000	78	0.4404
chr4-135280000-135285000	21	0.1838
chr4-135340000-135345000	30	0.2524
chr4-135345000-135350000	26	1
chr4-135370000-135375000	2	0.028
chr4-135380000-135385000	78	0.5682
chr4-135385000-135390000	38	0.2464
chr4-135410000-135415000	40	0.5
chr4-135415000-135420000	32	0.3244
chr4-135595000-135600000	40	0.6372
chr4-135600000-135605000	19	0.0852
chr4-135810000-135815000	25	0.1362
chr4-136025000-136030000	24	0.3254
chr4-136065000-136070000	16	0.282
chr4-136095000-136100000	10	0.1872
chr4-136135000-136140000	25	0.1504
chr4-136180000-136185000	14	0.146
chr4-136215000-136220000	35	1
chr4-136235000-136240000	14	0.1472
chr4-136280000-136285000	31	0.2608
chr4-136310000-136315000	12	0.0848
chr4-136325000-136330000	25	0.339
