bin_pos	Sum_Signal	repeat_percentage
chr2-223725000-223730000	3	0.1142
chr2-223730000-223735000	5	0.1456
chr2-224045000-224050000	6	0.2056
chr2-224050000-224055000	9	0.4282
chr2-224060000-224065000	8	0.1626
chr2-224065000-224070000	2	0.0296
chr2-224070000-224075000	26	0.6348
chr2-224075000-224080000	55	0.9622
chr2-224080000-224085000	14	0.3892
chr2-224085000-224090000	28	0.6608
chr2-224090000-224095000	60	1
chr2-224095000-224100000	9	0.1678
chr2-224100000-224105000	25	0.4274
chr2-224105000-224110000	38	0.8998
chr2-224110000-224115000	52	0.9982
chr2-224115000-224120000	92	1
chr2-224120000-224125000	16	0.4074
chr2-224125000-224130000	19	0.3772
chr2-224130000-224135000	34	0.5332
chr2-224135000-224140000	27	0.5078
chr2-224140000-224145000	20	0.2894
chr2-224145000-224150000	22	0.403
chr2-224150000-224155000	32	0.7406
chr2-224155000-224160000	18	0.41
chr2-224160000-224165000	26	0.4208
chr2-224165000-224170000	26	0.4628
chr2-224170000-224175000	12	0.226
chr2-224175000-224180000	36	0.58
chr2-224180000-224185000	44	0.4856
chr2-224185000-224190000	19	0.2944
chr2-224190000-224195000	35	0.5948
chr2-224195000-224200000	27	0.3844
chr2-224200000-224205000	38	0.5118
chr2-224205000-224210000	33	0.5068
chr2-224210000-224215000	38	0.5656
chr2-224215000-224220000	17	0.5752
chr2-224220000-224225000	9	0.1178
chr2-224225000-224230000	67	0.9362
chr2-224230000-224235000	9	0.1972
chr2-224235000-224240000	6	0.1266
chr2-224240000-224245000	11	0.2006
chr2-224245000-224250000	19	0.3426
chr2-224265000-224270000	6	0.0608
chr2-224270000-224275000	16	0.1976
chr2-224275000-224280000	8	0.2264
chr2-224280000-224285000	8	0.1318
chr2-224290000-224295000	16	0.3536
chr2-224295000-224300000	29	0.8104
chr2-224300000-224305000	8	0.1464
chr2-224310000-224315000	6	0.1578
chr2-224325000-224330000	4	0.0606
chr2-224330000-224335000	8	0.135
chr2-224340000-224345000	24	0.3856
chr2-224345000-224350000	10	0.3186
chr2-224405000-224410000	5	0.0838
chr2-224410000-224415000	12	0.3046
chr2-224420000-224425000	5	0.1206
chr2-225065000-225070000	14	0.4874
chr2-225085000-225090000	9	0.2172
chr2-225130000-225135000	18	0.4692
chr2-225135000-225140000	14	0.5468
chr2-225140000-225145000	23	0.6172
chr2-225145000-225150000	34	0.8586
chr2-225155000-225160000	6	0.1224
chr2-225165000-225170000	28	0.7348
chr2-225170000-225175000	19	0.5862
chr2-225190000-225195000	6	0.0448
chr2-225195000-225200000	3	0.0062
chr2-225290000-225295000	6	0.1648
chr2-225295000-225300000	10	0.3908
chr2-225300000-225305000	32	0.5896
chr2-225305000-225310000	17	0.444
chr2-225310000-225315000	26	0.4492
chr2-225315000-225320000	25	0.411
chr2-225320000-225325000	43	0.6068
chr2-225325000-225330000	18	0.3078
chr2-225335000-225340000	21	0.3894
chr2-225360000-225365000	17	0.1904
chr2-225370000-225375000	4	0.08
chr2-225375000-225380000	25	0.3544
chr2-225380000-225385000	54	0.7054
chr2-225385000-225390000	25	0.4738
chr2-225390000-225395000	43	0.5714
chr2-225395000-225400000	13	0.2214
chr2-225400000-225405000	1	0.0266
chr2-225405000-225410000	4	0.084
chr2-225410000-225415000	6	0.0982
chr2-225415000-225420000	6	0.0916
chr2-225420000-225425000	5	0.096
chr2-225425000-225430000	4	0.0234
chr2-225430000-225435000	12	0.0978
chr2-225435000-225440000	2	0.1372
chr2-225445000-225450000	36	0.4964
chr2-225450000-225455000	25	0.43
chr2-225455000-225460000	12	0.1888
chr2-225465000-225470000	25	0.506
chr2-225470000-225475000	42	0.5808
chr2-225475000-225480000	3	0.0178
chr2-225485000-225490000	23	0.261
chr2-225490000-225495000	22	0.2792
chr2-225495000-225500000	21	0.1934
chr2-225500000-225505000	18	0.3802
chr2-225505000-225510000	17	0.3696
chr2-225510000-225515000	22	0.2992
chr2-225515000-225520000	10	0.1442
chr2-225520000-225525000	38	0.817
chr2-225525000-225530000	30	0.7468
chr2-225530000-225535000	18	0.3166
chr2-225535000-225540000	44	0.8056
chr2-225540000-225545000	49	0.874
chr2-225545000-225550000	35	0.7666
chr2-225550000-225555000	37	0.5418
chr2-225555000-225560000	12	0.2704
chr2-225560000-225565000	18	0.3244
chr2-225565000-225570000	14	0.2038
chr2-225570000-225575000	56	1
chr2-225575000-225580000	26	0.51
chr2-225580000-225585000	4	0.044
chr2-225585000-225590000	2	0.0216
chr2-225590000-225595000	4	0.062
chr2-225600000-225605000	8	0.1972
chr2-225605000-225610000	13	0.1816
chr2-225610000-225615000	28	0.471
chr2-225615000-225620000	22	0.342
chr2-225620000-225625000	24	0.384
chr2-225625000-225630000	23	0.4962
chr2-225630000-225635000	30	0.2632
chr2-225635000-225640000	24	0.3636
chr2-225640000-225645000	41	0.5262
chr2-225645000-225650000	6	0.1426
chr2-225665000-225670000	12	0.3438
chr2-225675000-225680000	30	0.7948
chr2-225680000-225685000	13	0.2304
chr2-225685000-225690000	10	0.1922
chr2-225690000-225695000	28	0.3072
chr2-225695000-225700000	17	0.2088
chr2-225700000-225705000	4	0.0844
chr2-225705000-225710000	15	0.2536
chr2-225710000-225715000	52	0.7244
chr2-225715000-225720000	18	0.3244
chr2-225720000-225725000	21	0.3782
chr2-225725000-225730000	20	0.2326
chr2-225730000-225735000	16	0.2036
chr2-225735000-225740000	24	0.1658
chr2-225740000-225745000	14	0.1836
chr2-225745000-225750000	19	0.3486
chr2-225750000-225755000	11	0.176
chr2-225755000-225760000	6	0.1324
chr2-225760000-225765000	41	0.576
chr2-225765000-225770000	34	0.4594
chr2-225770000-225775000	31	0.3682
chr2-225775000-225780000	38	0.5006
chr2-225780000-225785000	32	0.34
chr2-225785000-225790000	36	0.53
chr2-225790000-225795000	41	0.5928
chr2-225795000-225800000	24	0.2636
chr2-225800000-225805000	44	0.5558
chr2-225805000-225810000	78	0.8156
chr2-225810000-225815000	37	0.3838
chr2-225815000-225820000	40	0.4836
chr2-225820000-225825000	52	0.4118
chr2-225825000-225830000	86	1
chr2-225830000-225835000	40	0.5598
chr2-225835000-225840000	58	0.448
chr2-225840000-225845000	41	0.3762
chr2-225845000-225850000	38	0.6578
chr2-225850000-225855000	58	0.9918
chr2-225855000-225860000	64	0.9504
chr2-225860000-225865000	79	0.949
chr2-225865000-225870000	10	0.1494
chr2-225870000-225875000	53	0.7172
chr2-225875000-225880000	36	0.529
chr2-225880000-225885000	32	0.416
chr2-225885000-225890000	35	0.6982
chr2-225890000-225895000	9	0.1502
chr2-225895000-225900000	12	0.134
chr2-225900000-225905000	2	0.0628
chr2-225905000-225910000	20	0.375
chr2-225910000-225915000	44	0.7884
chr2-225915000-225920000	37	0.5564
chr2-225920000-225925000	12	0.1542
chr2-225925000-225930000	16	0.2724
chr2-225930000-225935000	5	0.1122
chr2-225935000-225940000	42	0.4812
chr2-225940000-225945000	45	0.5128
chr2-225945000-225950000	88	0.7002
chr2-225950000-225955000	85	0.996
chr2-225955000-225960000	33	0.6934
chr2-225960000-225965000	46	0.913
chr2-225965000-225970000	18	0.3064
chr2-225970000-225975000	55	0.6416
chr2-225975000-225980000	51	0.5916
chr2-225980000-225985000	72	0.9262
chr2-225985000-225990000	12	0.376
chr2-225990000-225995000	8	0.2016
chr2-225995000-226000000	18	0.231
chr2-226000000-226005000	37	0.541
chr2-226005000-226010000	49	0.69
chr2-226010000-226015000	20	0.226
chr2-226015000-226020000	62	0.7202
chr2-226020000-226025000	25	0.4888
chr2-226025000-226030000	42	0.5756
chr2-226030000-226035000	12	0.2948
chr2-226035000-226040000	53	0.7534
chr2-226040000-226045000	13	0.2128
chr2-226045000-226050000	36	0.446
chr2-226050000-226055000	4	0.1012
chr2-226055000-226060000	30	0.4248
chr2-226060000-226065000	27	0.3646
chr2-226065000-226070000	38	0.4172
chr2-226070000-226075000	22	0.3016
chr2-226075000-226080000	39	0.2748
chr2-226080000-226085000	57	0.4848
chr2-226085000-226090000	72	0.7456
chr2-226090000-226095000	75	0.9952
chr2-226095000-226100000	52	0.86
chr2-226100000-226105000	33	0.6142
chr2-226105000-226110000	50	0.6792
chr2-226110000-226115000	45	0.8402
chr2-226115000-226120000	5	0.1328
chr2-226120000-226125000	22	0.2106
chr2-226125000-226130000	35	0.4446
chr2-226130000-226135000	34	0.3696
chr2-226135000-226140000	30	0.4946
chr2-226140000-226145000	38	0.3114
chr2-226145000-226150000	16	0.4316
chr2-226150000-226155000	24	0.6282
chr2-226155000-226160000	33	0.5466
chr2-226160000-226165000	26	0.3694
chr2-226165000-226170000	26	0.5828
chr2-226170000-226175000	27	0.2966
chr2-226175000-226180000	25	0.4182
chr2-226180000-226185000	25	0.4104
chr2-226185000-226190000	19	0.2404
chr2-226190000-226195000	14	0.094
chr2-226195000-226200000	45	0.587
chr2-226200000-226205000	34	0.6168
chr2-226205000-226210000	22	0.549
chr2-226210000-226215000	34	0.4168
chr2-226215000-226220000	15	0.322
chr2-226220000-226225000	26	0.2532
chr2-226225000-226230000	59	0.8986
chr2-226230000-226235000	34	0.5666
chr2-226235000-226240000	16	0.4128
chr2-226240000-226245000	41	0.897
chr2-226250000-226255000	31	0.6186
chr2-226255000-226260000	31	0.4066
chr2-226260000-226265000	26	0.5072
chr2-226265000-226270000	26	0.4164
chr2-226270000-226275000	8	0.1172
chr2-226275000-226280000	52	1
chr2-226280000-226285000	39	0.7832
chr2-226285000-226290000	4	0.1562
chr2-226290000-226295000	10	0.2272
chr2-226295000-226300000	27	0.5402
chr2-226300000-226305000	6	0.0606
chr2-226305000-226310000	12	0.1992
chr2-226310000-226315000	8	0.2756
chr2-226315000-226320000	20	0.1396
chr2-226320000-226325000	25	0.303
chr2-226325000-226330000	21	0.443
chr2-226340000-226345000	30	0.6608
chr2-226345000-226350000	30	0.6294
chr2-226350000-226355000	33	0.4862
chr2-226355000-226360000	25	0.2684
chr2-226360000-226365000	19	0.3632
chr2-226365000-226370000	44	0.5596
chr2-226370000-226375000	17	0.172
chr2-226375000-226380000	14	0.3014
chr2-226380000-226385000	25	0.4024
chr2-226385000-226390000	44	0.7126
chr2-226390000-226395000	38	0.7402
chr2-226395000-226400000	11	0.1294
chr2-226400000-226405000	52	0.5036
chr2-226405000-226410000	26	0.6148
chr2-226410000-226415000	22	0.428
chr2-226415000-226420000	8	0.2124
chr2-226420000-226425000	11	0.1644
chr2-226425000-226430000	32	0.5122
chr2-226430000-226435000	7	0.137
chr2-226435000-226440000	16	0.2028
chr2-226440000-226445000	20	0.4706
chr2-226445000-226450000	8	0.1438
chr2-226450000-226455000	41	0.6928
chr2-226455000-226460000	57	1
chr2-226460000-226465000	41	0.7976
chr2-226465000-226470000	30	0.5802
chr2-226470000-226475000	5	0.0318
chr2-226475000-226480000	11	0.1594
chr2-226480000-226485000	4	0.113
chr2-226485000-226490000	7	0.126
chr2-226490000-226495000	10	0.2812
chr2-226495000-226500000	3	0.0892
chr2-226505000-226510000	2	0.0928
chr2-226510000-226515000	27	0.405
chr2-226515000-226520000	33	0.4714
chr2-226520000-226525000	35	0.5372
chr2-226525000-226530000	24	0.335
chr2-226535000-226540000	16	0.186
chr2-226540000-226545000	49	0.5436
chr2-226545000-226550000	19	0.3844
chr2-226550000-226555000	7	0.124
chr2-226555000-226560000	12	0.1128
chr2-226560000-226565000	16	0.2938
chr2-226565000-226570000	10	0.2454
chr2-226570000-226575000	27	0.6198
chr2-226575000-226580000	10	0.1752
chr2-226580000-226585000	5	0.1678
chr2-226585000-226590000	61	0.798
chr2-226590000-226595000	50	0.696
chr2-226595000-226600000	18	0.2458
chr2-226600000-226605000	25	0.2778
chr2-226605000-226610000	15	0.3028
chr2-226610000-226615000	13	0.2514
chr2-226615000-226620000	34	0.3846
chr2-226620000-226625000	20	0.2404
chr2-226625000-226630000	7	0.1352
chr2-226630000-226635000	17	0.4522
chr2-226635000-226640000	28	0.5178
chr2-226640000-226645000	20	0.3598
chr2-226645000-226650000	21	0.4974
chr2-226650000-226655000	24	0.4388
chr2-226655000-226660000	14	0.4024
chr2-226660000-226665000	36	0.5746
chr2-226665000-226670000	17	0.2278
chr2-226670000-226675000	14	0.1244
chr2-226675000-226680000	25	0.3506
chr2-226680000-226685000	30	0.4124
chr2-226685000-226690000	30	0.674
chr2-226690000-226695000	19	0.2866
chr2-226695000-226700000	15	0.3328
chr2-226705000-226710000	7	0.1126
chr2-226725000-226730000	8	0.157
chr2-226730000-226735000	3	0.2058
chr2-226735000-226740000	2	0.0964
chr2-226740000-226745000	1	0.0112
chr2-226880000-226885000	5	0.1004
chr2-226930000-226935000	5	0.067
chr2-226950000-226955000	3	0.09
chr2-227005000-227010000	2	0.1254
chr2-227010000-227015000	8	0.174
chr2-227015000-227020000	3	0.2578
chr2-227030000-227035000	3	0.0728
chr2-227035000-227040000	18	0.3482
chr2-227040000-227045000	3	0.1436
chr2-227055000-227060000	5	0.0846
chr2-227060000-227065000	8	0.2152
chr2-227065000-227070000	63	1
chr2-227070000-227075000	49	0.9996
chr2-227075000-227080000	49	0.762
chr2-227080000-227085000	25	0.37
chr2-227085000-227090000	25	0.4342
chr2-227090000-227095000	26	0.5336
chr2-227095000-227100000	10	0.2298
chr2-227110000-227115000	4	0.069
chr2-227115000-227120000	18	0.3376
chr2-227125000-227130000	12	0.214
chr2-227135000-227140000	2	0.0702
chr2-227140000-227145000	6	0.0836
chr2-227150000-227155000	7	0.156
chr2-227155000-227160000	25	0.6458
chr2-227160000-227165000	5	0.1712
chr2-227165000-227170000	20	0.4134
chr2-227170000-227175000	40	0.6826
chr2-227175000-227180000	11	0.1606
chr2-227185000-227190000	11	0.1782
chr2-227190000-227195000	19	0.3764
chr2-227195000-227200000	32	0.5534
chr2-227200000-227205000	3	0.1462
chr2-227205000-227210000	22	0.3108
chr2-227210000-227215000	12	0.1644
chr2-227215000-227220000	5	0.163
chr2-227260000-227265000	4	0.092
chr2-227270000-227275000	5	0.0836
chr2-227295000-227300000	18	0.4068
chr2-227300000-227305000	1	0.0218
chr2-227305000-227310000	3	0.03
chr2-227680000-227685000	50	0.8304
chr2-227685000-227690000	16	0.3258
chr2-227735000-227740000	22	0.6198
chr2-227740000-227745000	2	0.0698
chr2-227845000-227850000	4	0.1242
chr2-227850000-227855000	16	0.3428
chr2-227900000-227905000	6	0.0536
chr2-227905000-227910000	34	0.3054
chr2-227910000-227915000	15	0.1966
chr2-227915000-227920000	11	0.3486
chr2-227920000-227925000	23	0.319
chr2-227925000-227930000	24	0.2746
chr2-227930000-227935000	3	0.0764
chr2-227935000-227940000	26	0.5844
chr2-227940000-227945000	27	0.6794
chr2-227945000-227950000	100	1
chr2-227950000-227955000	40	0.546
chr2-227955000-227960000	28	0.4188
chr2-227960000-227965000	41	0.652
chr2-227965000-227970000	43	0.7864
chr2-227970000-227975000	25	0.3856
chr2-227975000-227980000	42	0.484
chr2-227980000-227985000	17	0.2088
chr2-227985000-227990000	21	0.252
chr2-227990000-227995000	4	0.0786
chr2-227995000-228000000	30	0.3758
chr2-228000000-228005000	84	1
chr2-228005000-228010000	57	0.9558
chr2-228010000-228015000	39	0.6152
chr2-228015000-228020000	6	0.1292
chr2-228020000-228025000	28	0.3964
chr2-228025000-228030000	24	0.2638
chr2-228030000-228035000	29	0.8212
chr2-228035000-228040000	32	0.5712
chr2-228040000-228045000	12	0.1014
chr2-228045000-228050000	27	0.5818
chr2-228050000-228055000	45	0.6766
chr2-228055000-228060000	24	0.2756
chr2-228060000-228065000	33	0.623
chr2-228065000-228070000	36	0.47
chr2-228070000-228075000	68	0.7
chr2-228075000-228080000	81	0.7776
chr2-228080000-228085000	59	0.7294
chr2-228085000-228090000	58	0.8988
chr2-228090000-228095000	80	0.829
chr2-228095000-228100000	61	0.65
chr2-228100000-228105000	42	0.6788
chr2-228105000-228110000	17	0.2588
chr2-228110000-228115000	21	0.2254
chr2-228115000-228120000	30	0.4314
chr2-228120000-228125000	35	0.375
chr2-228125000-228130000	34	0.5528
chr2-228130000-228135000	36	0.2908
chr2-228135000-228140000	18	0.26
chr2-228140000-228145000	47	0.5186
chr2-228145000-228150000	39	0.3382
chr2-228150000-228155000	60	0.794
chr2-228155000-228160000	27	0.3332
chr2-228160000-228165000	72	0.4738
chr2-228165000-228170000	61	0.5438
chr2-228170000-228175000	49	0.581
chr2-228175000-228180000	25	0.3268
chr2-228180000-228185000	17	0.2174
chr2-228185000-228190000	42	0.7944
chr2-228190000-228195000	55	0.5724
chr2-228195000-228200000	63	0.7606
chr2-228200000-228205000	71	1
chr2-228205000-228210000	43	0.408
chr2-228210000-228215000	48	0.634
chr2-228215000-228220000	60	0.6152
chr2-228220000-228225000	44	0.3622
chr2-228225000-228230000	30	0.3622
chr2-228230000-228235000	75	0.903
chr2-228235000-228240000	39	0.4002
chr2-228240000-228245000	69	0.725
chr2-228245000-228250000	54	0.8284
chr2-228250000-228255000	52	0.9456
chr2-228255000-228260000	51	0.6298
chr2-228260000-228265000	16	0.2438
chr2-228265000-228270000	6	0.069
chr2-228270000-228275000	50	0.6476
chr2-228275000-228280000	71	0.845
chr2-228280000-228285000	67	0.6644
chr2-228285000-228290000	79	0.775
chr2-228290000-228295000	46	0.4988
chr2-228295000-228300000	69	0.906
chr2-228300000-228305000	75	0.9998
chr2-228305000-228310000	61	0.906
chr2-228310000-228315000	31	0.477
chr2-228315000-228320000	14	0.2396
chr2-228320000-228325000	13	0.2104
chr2-228325000-228330000	35	0.4298
chr2-228330000-228335000	42	0.4746
chr2-228335000-228340000	46	0.7018
chr2-228340000-228345000	45	0.6576
chr2-228345000-228350000	44	0.6166
chr2-228350000-228355000	36	0.4736
chr2-228355000-228360000	26	0.5344
chr2-228360000-228365000	39	0.754
chr2-228365000-228370000	50	0.647
chr2-228370000-228375000	73	0.8654
chr2-228375000-228380000	37	0.5938
chr2-228380000-228385000	19	0.219
chr2-228385000-228390000	66	0.6078
chr2-228390000-228395000	67	0.897
chr2-228395000-228400000	84	0.9872
chr2-228400000-228405000	71	0.7522
chr2-228405000-228410000	30	0.3284
chr2-228410000-228415000	27	0.43
chr2-228415000-228420000	43	0.3556
chr2-228420000-228425000	91	1
chr2-228425000-228430000	45	0.7704
chr2-228430000-228435000	46	0.474
chr2-228435000-228440000	72	0.7962
chr2-228440000-228445000	37	0.4422
chr2-228445000-228450000	54	0.612
chr2-228450000-228455000	34	0.6044
chr2-228455000-228460000	69	1
chr2-228460000-228465000	73	0.5906
chr2-228465000-228470000	42	0.445
chr2-228470000-228475000	48	0.6302
chr2-228480000-228485000	28	0.678
chr2-228485000-228490000	4	0.0856
chr2-228490000-228495000	18	0.2246
chr2-228495000-228500000	43	0.8694
chr2-228500000-228505000	42	0.506
chr2-228505000-228510000	32	0.4986
chr2-228510000-228515000	66	0.8584
chr2-228515000-228520000	12	0.2464
chr2-228520000-228525000	47	0.6936
chr2-228525000-228530000	8	0.2066
chr2-228530000-228535000	38	0.9092
chr2-228535000-228540000	41	0.8612
chr2-228540000-228545000	12	0.4042
chr2-228545000-228550000	46	0.6736
chr2-228550000-228555000	10	0.311
chr2-228560000-228565000	8	0.1914
chr2-228565000-228570000	7	0.1088
chr2-228605000-228610000	13	0.2976
chr2-228620000-228625000	1	0.0514
chr2-228625000-228630000	25	0.4982
chr2-228630000-228635000	5	0.1474
chr2-228635000-228640000	29	0.534
chr2-228640000-228645000	16	0.36
chr2-228645000-228650000	2	0.0596
chr2-228650000-228655000	20	0.1936
chr2-228660000-228665000	26	0.9776
chr2-228665000-228670000	20	0.34
chr2-228670000-228675000	42	0.7
chr2-228675000-228680000	14	0.2128
chr2-228680000-228685000	9	0.3592
chr2-228685000-228690000	38	0.6048
chr2-228690000-228695000	59	0.7868
chr2-228695000-228700000	40	0.664
chr2-228700000-228705000	20	0.1932
chr2-228705000-228710000	29	0.4552
chr2-228710000-228715000	56	0.9784
chr2-228715000-228720000	24	0.6482
chr2-228720000-228725000	28	0.4208
chr2-228725000-228730000	35	0.347
chr2-228730000-228735000	41	0.6714
chr2-228735000-228740000	54	1
chr2-228740000-228745000	36	0.4976
chr2-228745000-228750000	58	0.6556
chr2-228750000-228755000	29	0.5528
chr2-228755000-228760000	50	0.9994
chr2-228760000-228765000	35	0.6498
chr2-228765000-228770000	42	0.5856
chr2-228770000-228775000	22	0.3796
chr2-228775000-228780000	16	0.4404
chr2-228780000-228785000	32	0.4492
chr2-228785000-228790000	35	0.3732
chr2-228790000-228795000	30	0.5142
chr2-228795000-228800000	28	0.3278
chr2-228800000-228805000	14	0.2386
chr2-228805000-228810000	70	0.8702
chr2-228810000-228815000	64	0.995
chr2-228815000-228820000	66	0.8556
chr2-228820000-228825000	56	0.5354
chr2-228825000-228830000	24	0.3446
chr2-228830000-228835000	42	0.6872
chr2-228835000-228840000	39	0.4022
chr2-228840000-228845000	34	0.5124
chr2-228845000-228850000	31	0.3912
chr2-228850000-228855000	37	0.58
chr2-228855000-228860000	34	0.417
chr2-228860000-228865000	23	0.2068
chr2-228865000-228870000	47	0.75
chr2-228870000-228875000	23	0.4492
chr2-228875000-228880000	48	0.438
chr2-228880000-228885000	31	0.5242
chr2-228885000-228890000	96	0.8438
chr2-228890000-228895000	50	0.343
chr2-228895000-228900000	13	0.0816
chr2-228900000-228905000	35	0.364
chr2-228905000-228910000	51	0.6788
chr2-228910000-228915000	61	0.596
chr2-228915000-228920000	82	0.712
chr2-228920000-228925000	47	0.5046
chr2-228925000-228930000	69	0.7564
chr2-228930000-228935000	65	0.9206
chr2-228935000-228940000	31	0.1702
chr2-228940000-228945000	41	0.4028
chr2-228945000-228950000	52	0.6476
chr2-228950000-228955000	39	0.4296
chr2-228955000-228960000	21	0.2314
chr2-228960000-228965000	31	0.3262
chr2-228965000-228970000	40	0.5792
chr2-228970000-228975000	42	0.3784
chr2-228975000-228980000	64	0.8742
chr2-228980000-228985000	23	0.3222
chr2-228985000-228990000	45	0.4682
chr2-228990000-228995000	72	0.727
chr2-228995000-229000000	64	0.7304
chr2-229000000-229005000	56	0.808
chr2-229005000-229010000	31	0.3144
chr2-229010000-229015000	27	0.3018
chr2-229015000-229020000	22	0.4452
chr2-229020000-229025000	26	0.3172
chr2-229025000-229030000	32	0.348
chr2-229030000-229035000	17	0.3396
chr2-229035000-229040000	30	0.5178
chr2-229040000-229045000	37	0.5958
chr2-229045000-229050000	13	0.2406
chr2-229050000-229055000	18	0.1628
chr2-229055000-229060000	12	0.3076
chr2-229060000-229065000	56	0.8214
chr2-229065000-229070000	28	0.251
chr2-229070000-229075000	23	0.29
chr2-229075000-229080000	56	0.5618
chr2-229080000-229085000	49	0.4522
chr2-229085000-229090000	29	0.2252
chr2-229090000-229095000	32	0.4172
chr2-229095000-229100000	7	0.0664
chr2-229100000-229105000	34	0.3936
chr2-229105000-229110000	14	0.2308
chr2-229115000-229120000	82	0.9212
chr2-229120000-229125000	36	0.5108
chr2-229125000-229130000	25	0.3754
chr2-229130000-229135000	21	0.3756
chr2-229135000-229140000	11	0.1948
chr2-229140000-229145000	40	0.3776
chr2-229150000-229155000	18	0.2814
chr2-229155000-229160000	61	0.6482
chr2-229160000-229165000	28	0.3114
chr2-229165000-229170000	54	0.8642
chr2-229170000-229175000	30	0.362
chr2-229175000-229180000	16	0.2302
chr2-229180000-229185000	58	0.5892
chr2-229185000-229190000	53	0.7884
chr2-229190000-229195000	26	0.4096
chr2-229195000-229200000	25	0.5452
chr2-229200000-229205000	21	0.2488
chr2-229205000-229210000	26	0.2748
chr2-229210000-229215000	23	0.248
chr2-229215000-229220000	11	0.2388
chr2-229220000-229225000	46	0.4808
chr2-229225000-229230000	39	0.3758
chr2-229230000-229235000	19	0.3754
chr2-229235000-229240000	18	0.1598
chr2-229240000-229245000	40	0.3974
chr2-229245000-229250000	20	0.3138
chr2-229250000-229255000	8	0.172
chr2-229255000-229260000	30	0.4642
chr2-229260000-229265000	14	0.3102
chr2-229265000-229270000	2	0.0638
chr2-229270000-229275000	6	0.06
chr2-229275000-229280000	26	0.3838
chr2-229280000-229285000	18	0.3216
chr2-229285000-229290000	27	0.7876
chr2-229290000-229295000	33	0.7948
chr2-229295000-229300000	13	0.3394
chr2-229300000-229305000	26	0.3174
chr2-229310000-229315000	26	0.4878
chr2-229315000-229320000	12	0.2662
chr2-229320000-229325000	34	0.7852
chr2-229325000-229330000	90	1
chr2-229330000-229335000	28	0.4044
chr2-229335000-229340000	4	0.11
chr2-229340000-229345000	2	0.0612
chr2-229345000-229350000	50	0.6558
chr2-229350000-229355000	47	0.647
chr2-229355000-229360000	2	0.0384
chr2-229360000-229365000	13	0.2632
chr2-229365000-229370000	26	0.3646
chr2-229370000-229375000	30	0.4662
chr2-229375000-229380000	31	0.444
chr2-229380000-229385000	94	1
chr2-229385000-229390000	16	0.4976
chr2-229390000-229395000	30	0.5776
chr2-229395000-229400000	52	1
chr2-229400000-229405000	52	0.7036
chr2-229405000-229410000	7	0.1868
chr2-229410000-229415000	20	0.2672
chr2-229415000-229420000	9	0.1466
chr2-229420000-229425000	43	0.7288
chr2-229425000-229430000	30	0.3098
chr2-229430000-229435000	23	0.2566
chr2-229435000-229440000	29	0.52
chr2-229440000-229445000	11	0.2328
chr2-229445000-229450000	18	0.2944
chr2-229450000-229455000	8	0.2392
chr2-229455000-229460000	31	0.7264
chr2-229460000-229465000	25	0.3748
chr2-229465000-229470000	45	0.706
chr2-229470000-229475000	27	0.3442
chr2-229475000-229480000	18	0.2432
chr2-229480000-229485000	27	0.372
chr2-229485000-229490000	24	0.1846
chr2-229490000-229495000	53	0.6814
chr2-229495000-229500000	27	0.708
chr2-229500000-229505000	23	0.5024
chr2-229505000-229510000	43	0.6544
chr2-229510000-229515000	29	0.4158
chr2-229515000-229520000	42	0.7252
chr2-229520000-229525000	3	0.1686
chr2-229525000-229530000	20	0.2704
chr2-229530000-229535000	20	0.4844
chr2-229535000-229540000	15	0.3006
chr2-229540000-229545000	20	0.3024
chr2-229545000-229550000	22	0.5262
chr2-229550000-229555000	32	0.5198
chr2-229555000-229560000	11	0.2828
chr2-229560000-229565000	10	0.1948
chr2-229570000-229575000	4	0.15
chr2-229585000-229590000	8	0.1478
chr2-229590000-229595000	6	0.1368
chr2-229595000-229600000	12	0.2222
chr2-229600000-229605000	16	0.4066
chr2-229605000-229610000	32	0.716
chr2-229610000-229615000	25	0.3538
chr2-229615000-229620000	31	0.4424
chr2-229620000-229625000	12	0.2732
chr2-229625000-229630000	3	0.0782
chr2-229635000-229640000	19	0.3528
chr2-229640000-229645000	23	0.3794
chr2-229645000-229650000	24	0.4324
chr2-229650000-229655000	14	0.2132
chr2-229655000-229660000	10	0.3412
chr2-229660000-229665000	13	0.2334
chr2-229665000-229670000	7	0.2524
chr2-229670000-229675000	6	0.1688
chr2-229675000-229680000	7	0.2204
chr2-229680000-229685000	9	0.2536
chr2-229685000-229690000	4	0.1382
chr2-229690000-229695000	33	0.6408
chr2-229695000-229700000	10	0.3822
chr2-229700000-229705000	3	0.0618
chr2-229735000-229740000	5	0.0518
chr2-229870000-229875000	1	0.0162
chr2-230270000-230275000	9	0.2096
chr2-230950000-230955000	6	0.3158
chr2-230975000-230980000	25	0.6878
chr2-230980000-230985000	16	0.2572
chr2-230985000-230990000	5	0.1104
chr2-233620000-233625000	20	0.6032
chr2-233630000-233635000	22	0.8324
chr2-233685000-233690000	11	0.1928
chr2-233735000-233740000	14	0.5368
chr2-233775000-233780000	2	0.102
chr2-233780000-233785000	21	0.6722
chr2-233800000-233805000	10	0.1644
chr2-233810000-233815000	8	0.1636
chr2-233865000-233870000	1	0.122
chr2-233890000-233895000	8	0.263
chr2-233905000-233910000	3	0.152
chr2-233955000-233960000	30	0.7884
chr2-234000000-234005000	9	0.1542
