bin_pos	Sum_Signal	repeat_percentage
chr2-154365000-154370000	14	0.1788
chr2-154370000-154375000	13	0.3492
chr2-154375000-154380000	11	0.122
chr2-154385000-154390000	27	0.4048
chr2-154390000-154395000	57	0.7014
chr2-154400000-154405000	18	0.2388
chr2-154405000-154410000	24	0.3896
chr2-154415000-154420000	8	0.151
chr2-154425000-154430000	92	0.8732
chr2-154430000-154435000	132	1
chr2-154435000-154440000	12	0.167
chr2-154450000-154455000	13	0.207
chr2-154455000-154460000	7	0.1392
chr2-154470000-154475000	64	0.7162
chr2-154475000-154480000	97	0.9966
chr2-154480000-154485000	32	0.284
chr2-154485000-154490000	35	0.3168
chr2-154490000-154495000	42	0.5336
chr2-154495000-154500000	16	0.2936
chr2-154500000-154505000	54	0.6456
chr2-154515000-154520000	6	0.0556
chr2-154520000-154525000	54	0.9938
chr2-154525000-154530000	57	0.7002
chr2-154530000-154535000	31	0.2298
chr2-154540000-154545000	45	0.6978
chr2-154545000-154550000	66	0.6768
chr2-154550000-154555000	25	0.3342
chr2-154555000-154560000	42	0.6092
chr2-154560000-154565000	114	1
chr2-154575000-154580000	35	0.4354
chr2-154580000-154585000	150	1
chr2-154585000-154590000	78	0.7084
chr2-154590000-154595000	37	0.4324
chr2-154595000-154600000	13	0.2236
chr2-154600000-154605000	39	0.6324
chr2-154610000-154615000	18	0.1494
chr2-154650000-154655000	26	0.3536
chr2-154655000-154660000	28	0.2676
chr2-154675000-154680000	11	0.1158
chr2-154680000-154685000	100	0.9316
chr2-154685000-154690000	42	0.5012
chr2-154690000-154695000	25	0.2444
chr2-154695000-154700000	10	0.1666
chr2-154710000-154715000	82	0.5972
chr2-154715000-154720000	22	0.311
chr2-154730000-154735000	11	0.1744
chr2-154735000-154740000	80	0.9164
chr2-154760000-154765000	42	0.4244
chr2-154795000-154800000	32	0.3164
chr2-154800000-154805000	40	0.5052
chr2-154805000-154810000	28	0.2012
chr2-154810000-154815000	20	0.2244
chr2-154815000-154820000	15	0.22
chr2-154820000-154825000	47	0.483
chr2-154825000-154830000	38	0.6724
chr2-154830000-154835000	31	0.4006
chr2-154835000-154840000	7	0.21
chr2-154840000-154845000	56	1
chr2-154850000-154855000	9	0.115
chr2-154855000-154860000	12	0.1286
chr2-154865000-154870000	70	0.596
chr2-154870000-154875000	113	0.917
chr2-154875000-154880000	30	0.216
chr2-154880000-154885000	48	0.5094
chr2-154885000-154890000	73	1
chr2-154890000-154895000	9	0.2128
chr2-154895000-154900000	30	0.6298
chr2-154900000-154905000	42	0.6428
chr2-154905000-154910000	164	1
chr2-154910000-154915000	24	0.3188
chr2-154945000-154950000	22	0.2602
chr2-154950000-154955000	20	0.2644
chr2-154955000-154960000	20	0.3176
chr2-154960000-154965000	30	0.4112
chr2-155025000-155030000	38	0.554
chr2-155030000-155035000	21	0.3198
chr2-155035000-155040000	30	0.3958
chr2-155065000-155070000	12	0.2358
chr2-155070000-155075000	5	0.0964
chr2-155075000-155080000	22	0.2932
chr2-155095000-155100000	96	1
chr2-155100000-155105000	58	0.6664
chr2-155110000-155115000	20	0.2038
chr2-155115000-155120000	39	0.7458
chr2-155155000-155160000	43	0.4926
chr2-155160000-155165000	58	0.7316
chr2-155180000-155185000	5	0.0998
chr2-155185000-155190000	12	0.1482
chr2-155240000-155245000	6	0.1106
chr2-155260000-155265000	17	0.2264
chr2-155265000-155270000	34	0.5286
chr2-155270000-155275000	24	0.316
chr2-155275000-155280000	64	1
chr2-155280000-155285000	96	1
chr2-155285000-155290000	33	0.5294
chr2-155295000-155300000	22	0.2266
chr2-155325000-155330000	44	0.5644
chr2-155330000-155335000	44	0.5154
chr2-155335000-155340000	65	0.7832
chr2-155340000-155345000	21	0.2488
chr2-155350000-155355000	67	0.9558
chr2-155355000-155360000	67	0.9578
chr2-155360000-155365000	86	1
chr2-155365000-155370000	1	0.0518
chr2-155400000-155405000	28	0.3418
chr2-155405000-155410000	57	1
chr2-155410000-155415000	28	0.4902
chr2-155415000-155420000	17	0.3068
chr2-155425000-155430000	37	0.4936
chr2-155470000-155475000	58	0.581
chr2-155495000-155500000	14	0.1058
chr2-155500000-155505000	71	0.8576
chr2-155505000-155510000	124	1
chr2-155570000-155575000	124	1
chr2-155575000-155580000	28	0.3364
chr2-155585000-155590000	44	0.8338
chr2-155595000-155600000	55	0.8756
chr2-155600000-155605000	63	0.8402
chr2-155610000-155615000	4	0.091
chr2-155655000-155660000	1	0.0272
chr2-155660000-155665000	18	0.1882
chr2-155665000-155670000	9	0.1874
chr2-155670000-155675000	10	0.164
chr2-155745000-155750000	51	0.8312
chr2-155760000-155765000	24	0.3202
chr2-155765000-155770000	77	0.977
chr2-155770000-155775000	20	0.2356
chr2-155800000-155805000	11	0.1314
chr2-155805000-155810000	5	0.07
chr2-155810000-155815000	86	1
chr2-155815000-155820000	136	0.9838
chr2-155820000-155825000	42	0.6696
chr2-155845000-155850000	14	0.291
chr2-155870000-155875000	20	0.2358
chr2-155875000-155880000	82	1
chr2-155880000-155885000	83	1
chr2-155885000-155890000	172	1
chr2-155890000-155895000	23	0.4334
chr2-155895000-155900000	16	0.3146
chr2-155920000-155925000	71	0.7098
chr2-155925000-155930000	49	0.5838
chr2-155960000-155965000	20	0.2896
chr2-155965000-155970000	77	0.91
chr2-156010000-156015000	18	0.0854
chr2-156035000-156040000	31	0.5466
chr2-156040000-156045000	55	0.9968
chr2-156045000-156050000	53	0.915
chr2-156085000-156090000	21	0.1732
chr2-156095000-156100000	1	0.0418
chr2-156100000-156105000	7	0.0088
chr2-156125000-156130000	21	0.2746
chr2-156175000-156180000	21	0.3198
chr2-156230000-156235000	62	1
chr2-156245000-156250000	13	0.1572
chr2-156250000-156255000	59	0.7402
chr2-156255000-156260000	61	1
chr2-156620000-156625000	43	0.5718
chr2-156625000-156630000	16	0.2404
chr2-156645000-156650000	21	0.3324
chr2-156650000-156655000	22	0.227
chr2-156665000-156670000	47	0.9944
chr2-156675000-156680000	52	0.4768
chr2-156680000-156685000	39	0.5454
chr2-156685000-156690000	38	0.3926
chr2-156705000-156710000	11	0.084
chr2-156710000-156715000	80	0.8616
chr2-156715000-156720000	64	0.8326
chr2-156720000-156725000	128	1
chr2-156725000-156730000	74	0.6304
chr2-156730000-156735000	47	0.606
chr2-156750000-156755000	25	0.4202
chr2-156755000-156760000	26	0.3818
chr2-156760000-156765000	29	0.3108
chr2-156770000-156775000	53	0.7258
chr2-156775000-156780000	44	0.512
chr2-156800000-156805000	3	0.0396
chr2-156805000-156810000	50	0.5604
chr2-156810000-156815000	12	0.1606
chr2-156820000-156825000	1	0.0604
chr2-156875000-156880000	14	0.2406
chr2-156920000-156925000	56	0.727
chr2-156925000-156930000	74	0.7466
chr2-156930000-156935000	3	0.0426
chr2-156955000-156960000	82	0.7498
chr2-156960000-156965000	44	0.5704
chr2-156965000-156970000	58	0.7666
chr2-156970000-156975000	11	0.2762
chr2-156985000-156990000	16	0.303
chr2-156995000-157000000	11	0.1092
chr2-157000000-157005000	32	0.5394
chr2-157010000-157015000	20	0.2524
chr2-157015000-157020000	25	0.5454
chr2-157100000-157105000	45	0.6186
chr2-157120000-157125000	47	0.6174
chr2-157125000-157130000	38	0.466
chr2-157160000-157165000	45	0.3096
chr2-157165000-157170000	53	0.5544
chr2-157175000-157180000	25	0.3004
chr2-157180000-157185000	40	0.886
chr2-157185000-157190000	16	0.2838
chr2-157340000-157345000	78	1
chr2-157365000-157370000	27	0.4354
chr2-157375000-157380000	24	0.4024
chr2-157950000-157955000	53	0.8766
chr2-157955000-157960000	61	0.8606
chr2-157960000-157965000	64	0.832
chr2-157975000-157980000	60	0.9982
chr2-157980000-157985000	94	1
chr2-157985000-157990000	38	0.6354
chr2-159570000-159575000	30	0.3934
chr2-160155000-160160000	19	0.3258
chr2-160240000-160245000	2	0.1526
chr2-160480000-160485000	1	0.147
chr2-160515000-160520000	16	0.1632
chr2-160535000-160540000	17	0.3352
chr2-160540000-160545000	42	0.8896
chr2-160570000-160575000	96	1
chr2-160575000-160580000	73	0.711
chr2-160580000-160585000	14	0.1784
chr2-160585000-160590000	16	0.2172
chr2-160595000-160600000	80	1
chr2-160600000-160605000	30	0.415
chr2-160605000-160610000	28	0.4054
chr2-160625000-160630000	78	0.8892
chr2-160630000-160635000	15	0.1676
chr2-160635000-160640000	26	0.2532
chr2-160640000-160645000	30	0.313
chr2-160650000-160655000	26	0.5668
chr2-160655000-160660000	37	0.7202
chr2-160670000-160675000	39	0.457
chr2-160690000-160695000	33	0.4222
chr2-160705000-160710000	44	0.8334
chr2-160710000-160715000	8	0.1398
chr2-160715000-160720000	27	0.5014
chr2-160720000-160725000	35	0.3732
chr2-160735000-160740000	28	0.3472
chr2-160740000-160745000	16	0.1714
chr2-160745000-160750000	50	0.6
chr2-160750000-160755000	44	0.4764
chr2-160755000-160760000	22	0.6164
chr2-160760000-160765000	44	0.7062
chr2-160765000-160770000	68	0.8748
chr2-160770000-160775000	51	0.8296
chr2-160775000-160780000	118	1
chr2-160780000-160785000	28	0.515
chr2-160785000-160790000	50	0.7778
chr2-160790000-160795000	57	0.9204
chr2-160825000-160830000	43	0.6554
chr2-160830000-160835000	27	0.4262
chr2-160840000-160845000	47	0.865
chr2-160855000-160860000	29	0.3496
chr2-160860000-160865000	36	0.3894
chr2-160865000-160870000	76	0.662
chr2-160870000-160875000	31	0.582
chr2-160880000-160885000	55	0.5742
chr2-160900000-160905000	28	0.2888
chr2-160905000-160910000	26	0.3944
chr2-160910000-160915000	12	0.1148
chr2-160915000-160920000	22	0.332
chr2-160920000-160925000	26	0.3648
chr2-160925000-160930000	30	0.3932
chr2-160930000-160935000	48	0.4886
chr2-160935000-160940000	25	0.3806
chr2-160940000-160945000	15	0.264
chr2-160945000-160950000	61	0.9416
chr2-160950000-160955000	50	0.5634
chr2-160955000-160960000	30	0.2492
chr2-161145000-161150000	26	0.4462
chr2-161150000-161155000	63	0.8276
chr2-161280000-161285000	12	0.1308
chr2-161460000-161465000	57	0.9866
chr2-161465000-161470000	39	0.5866
chr2-161470000-161475000	78	1
chr2-161475000-161480000	28	0.2792
chr2-161480000-161485000	120	1
chr2-161485000-161490000	49	0.8832
chr2-161490000-161495000	31	0.3958
chr2-161510000-161515000	29	0.4166
chr2-161515000-161520000	32	0.7802
chr2-161530000-161535000	60	0.8764
chr2-161535000-161540000	43	0.8132
chr2-161540000-161545000	56	0.9954
chr2-161545000-161550000	43	0.5004
chr2-161565000-161570000	82	1
chr2-161570000-161575000	61	0.6328
chr2-161575000-161580000	108	1
chr2-161580000-161585000	9	0.217
chr2-161610000-161615000	24	0.3602
chr2-161625000-161630000	58	0.5644
chr2-161630000-161635000	13	0.1502
chr2-161635000-161640000	16	0.1852
chr2-161645000-161650000	22	0.2952
chr2-161650000-161655000	79	0.959
chr2-161655000-161660000	49	0.5762
chr2-161670000-161675000	36	0.2462
chr2-161675000-161680000	42	0.3782
chr2-161695000-161700000	50	0.7038
chr2-161700000-161705000	17	0.2646
chr2-161715000-161720000	64	0.932
chr2-161720000-161725000	68	0.688
chr2-161725000-161730000	47	0.7662
chr2-161730000-161735000	39	0.5448
chr2-161755000-161760000	22	0.2772
chr2-161780000-161785000	44	0.7826
chr2-161785000-161790000	126	1
chr2-161790000-161795000	28	0.3564
chr2-161800000-161805000	27	0.3412
chr2-161805000-161810000	41	0.4504
chr2-161815000-161820000	46	0.5698
chr2-161820000-161825000	33	0.4288
chr2-161835000-161840000	49	0.8324
chr2-161840000-161845000	6	0.0528
chr2-161845000-161850000	43	0.532
chr2-161850000-161855000	35	0.4704
chr2-161855000-161860000	3	0.0238
chr2-161870000-161875000	13	0.1476
chr2-161875000-161880000	18	0.1142
chr2-161885000-161890000	49	0.8
chr2-161895000-161900000	48	0.498
chr2-161900000-161905000	5	0.0744
chr2-161905000-161910000	32	0.3188
chr2-161910000-161915000	38	0.502
chr2-161915000-161920000	80	0.88
chr2-161920000-161925000	4	0.0916
chr2-161925000-161930000	94	1
chr2-161930000-161935000	13	0.2396
chr2-161935000-161940000	35	0.492
chr2-161950000-161955000	12	0.2352
chr2-161955000-161960000	15	0.2238
chr2-161965000-161970000	24	0.2364
chr2-161970000-161975000	7	0.062
chr2-161975000-161980000	23	0.2686
chr2-161980000-161985000	6	0.1162
chr2-161995000-162000000	24	0.1796
chr2-162000000-162005000	11	0.2018
chr2-162020000-162025000	11	0.1078
chr2-162025000-162030000	26	0.2808
chr2-162030000-162035000	11	0.204
chr2-162045000-162050000	14	0.1062
chr2-162050000-162055000	19	0.3204
chr2-162055000-162060000	90	1
chr2-162060000-162065000	68	0.6108
chr2-162065000-162070000	42	0.4858
chr2-162075000-162080000	36	0.4568
chr2-162080000-162085000	33	0.5246
chr2-162090000-162095000	17	0.3582
chr2-162095000-162100000	17	0.1644
chr2-162100000-162105000	49	0.716
chr2-162105000-162110000	160	1
chr2-162110000-162115000	23	0.378
chr2-162115000-162120000	31	0.3308
chr2-162170000-162175000	6	0.1412
chr2-162175000-162180000	12	0.1988
chr2-162190000-162195000	34	0.2874
chr2-162195000-162200000	27	0.196
chr2-162210000-162215000	14	0.068
chr2-162215000-162220000	1	0.0164
chr2-162220000-162225000	11	0.1594
chr2-162225000-162230000	2	0.0678
chr2-162230000-162235000	25	0.3668
chr2-162235000-162240000	32	0.3762
chr2-162250000-162255000	17	0.2436
chr2-162255000-162260000	15	0.2052
chr2-162260000-162265000	70	0.7268
chr2-162265000-162270000	36	0.3558
chr2-162270000-162275000	13	0.2142
chr2-162275000-162280000	11	0.095
chr2-162300000-162305000	8	0.1808
chr2-162325000-162330000	66	0.8212
chr2-162335000-162340000	10	0.0948
chr2-162370000-162375000	4	0.0364
chr2-162375000-162380000	33	0.4324
chr2-162410000-162415000	3	0.0456
chr2-162415000-162420000	2	0.0606
chr2-162445000-162450000	3	0.017
chr2-162460000-162465000	3	0.0928
chr2-162465000-162470000	10	0.121
chr2-162470000-162475000	41	0.608
chr2-162475000-162480000	12	0.2236
chr2-162480000-162485000	13	0.1356
chr2-162485000-162490000	19	0.187
chr2-162490000-162495000	59	0.9834
chr2-162520000-162525000	40	0.3452
chr2-162525000-162530000	80	0.8824
chr2-162545000-162550000	16	0.2074
chr2-162550000-162555000	51	0.5484
chr2-162575000-162580000	11	0.2162
chr2-162580000-162585000	26	0.1734
chr2-162585000-162590000	21	0.167
chr2-162590000-162595000	8	0.178
chr2-162600000-162605000	9	0.0846
chr2-162605000-162610000	11	0.166
chr2-162610000-162615000	13	0.2694
chr2-162620000-162625000	16	0.1868
chr2-162630000-162635000	8	0.0716
chr2-162635000-162640000	15	0.2122
chr2-162645000-162650000	20	0.3756
chr2-162650000-162655000	72	0.7274
chr2-162665000-162670000	30	0.293
chr2-162670000-162675000	2	0.025
chr2-162685000-162690000	10	0.1604
chr2-162690000-162695000	13	0.1422
chr2-162705000-162710000	1	0.017
chr2-162710000-162715000	40	0.4548
chr2-162715000-162720000	8	0.0768
chr2-162730000-162735000	21	0.5078
chr2-162735000-162740000	17	0.2112
chr2-162740000-162745000	8	0.0672
chr2-162755000-162760000	2	0.0622
chr2-162770000-162775000	25	0.3042
chr2-162775000-162780000	34	0.3522
chr2-162780000-162785000	80	0.836
chr2-162785000-162790000	61	0.5328
chr2-162790000-162795000	46	0.8196
chr2-162820000-162825000	22	0.1834
chr2-162835000-162840000	8	0.047
chr2-162840000-162845000	18	0.195
chr2-162855000-162860000	19	0.255
chr2-162860000-162865000	18	0.315
chr2-162865000-162870000	23	0.3492
chr2-162900000-162905000	59	0.7446
chr2-162905000-162910000	7	0.1004
chr2-162910000-162915000	61	0.5858
chr2-162915000-162920000	162	1
chr2-162920000-162925000	24	0.2876
chr2-162925000-162930000	24	0.2188
chr2-162930000-162935000	33	0.285
chr2-162940000-162945000	116	1
chr2-162945000-162950000	34	0.4364
chr2-162955000-162960000	20	0.2426
chr2-162975000-162980000	4	0.0488
chr2-162985000-162990000	50	0.7482
chr2-162990000-162995000	68	0.8232
chr2-162995000-163000000	80	0.946
chr2-163005000-163010000	21	0.334
chr2-163010000-163015000	120	1
chr2-163015000-163020000	59	0.6712
chr2-163040000-163045000	9	0.1244
chr2-163050000-163055000	16	0.15
chr2-163065000-163070000	72	0.7428
chr2-163070000-163075000	92	0.7884
chr2-163075000-163080000	36	0.3856
chr2-163080000-163085000	63	0.9692
chr2-163085000-163090000	61	0.802
chr2-163105000-163110000	26	0.3998
chr2-163110000-163115000	10	0.0698
chr2-163130000-163135000	4	0.0944
chr2-163135000-163140000	32	0.3576
chr2-163140000-163145000	46	0.634
chr2-163145000-163150000	65	0.8028
chr2-163150000-163155000	35	0.494
chr2-163155000-163160000	48	0.734
chr2-163175000-163180000	62	0.6556
chr2-163200000-163205000	30	0.3644
chr2-163210000-163215000	5	0.0606
chr2-163215000-163220000	21	0.2156
chr2-163225000-163230000	24	0.3006
chr2-163230000-163235000	53	0.7424
chr2-163235000-163240000	50	0.882
chr2-163240000-163245000	170	1
chr2-163245000-163250000	2	0.0676
chr2-163250000-163255000	30	0.2596
chr2-163255000-163260000	29	0.3114
chr2-163270000-163275000	29	0.5116
chr2-163285000-163290000	69	0.685
chr2-163290000-163295000	25	0.3168
chr2-163300000-163305000	13	0.1072
chr2-163305000-163310000	40	0.48
chr2-163310000-163315000	32	0.3828
chr2-163315000-163320000	25	0.3344
chr2-163355000-163360000	23	0.2548
chr2-163365000-163370000	36	0.6296
chr2-163370000-163375000	38	0.5492
chr2-163375000-163380000	43	0.4782
chr2-163380000-163385000	25	0.1586
chr2-163385000-163390000	11	0.1438
chr2-163425000-163430000	37	0.3302
chr2-163430000-163435000	36	0.4314
chr2-163435000-163440000	15	0.2548
chr2-163445000-163450000	19	0.2216
chr2-163450000-163455000	30	0.3016
chr2-163495000-163500000	60	0.984
chr2-163500000-163505000	55	0.8552
chr2-163505000-163510000	35	0.6666
chr2-163510000-163515000	27	0.308
chr2-163515000-163520000	41	0.4662
chr2-163520000-163525000	61	0.8374
chr2-163525000-163530000	33	0.4268
chr2-163530000-163535000	17	0.2138
chr2-163535000-163540000	44	0.641
chr2-163540000-163545000	52	0.8768
chr2-163550000-163555000	13	0.2708
chr2-163555000-163560000	28	0.2972
chr2-163560000-163565000	46	0.3674
chr2-163565000-163570000	74	0.8588
chr2-163575000-163580000	16	0.2676
chr2-163580000-163585000	61	0.71
chr2-163605000-163610000	1	0.0184
chr2-163610000-163615000	4	0.0322
chr2-163620000-163625000	6	0.0376
chr2-163630000-163635000	9	0.073
chr2-163640000-163645000	29	0.4494
chr2-163645000-163650000	50	0.5112
chr2-163650000-163655000	18	0.2528
chr2-163680000-163685000	24	0.3432
chr2-163685000-163690000	21	0.166
chr2-163690000-163695000	14	0.1156
chr2-163700000-163705000	30	0.2484
chr2-163705000-163710000	14	0.18
chr2-163710000-163715000	3	0.0128
chr2-163745000-163750000	18	0.195
chr2-163750000-163755000	11	0.1058
chr2-163755000-163760000	10	0.0852
chr2-163770000-163775000	15	0.2264
chr2-163775000-163780000	27	0.431
chr2-163780000-163785000	35	0.4028
chr2-163785000-163790000	110	1
chr2-163790000-163795000	37	0.3596
chr2-163810000-163815000	80	1
chr2-163825000-163830000	88	0.9998
chr2-163830000-163835000	72	0.69
chr2-163840000-163845000	10	0.1136
chr2-163850000-163855000	15	0.2014
chr2-163875000-163880000	1	0.0398
chr2-163890000-163895000	62	0.6468
chr2-163895000-163900000	46	0.7826
chr2-163925000-163930000	29	0.5674
chr2-163930000-163935000	17	0.206
chr2-163935000-163940000	24	0.329
chr2-163945000-163950000	1	0.0064
chr2-163960000-163965000	56	0.6858
chr2-163965000-163970000	88	1
chr2-163970000-163975000	50	0.7604
chr2-163975000-163980000	50	0.5968
chr2-163980000-163985000	18	0.4036
chr2-163995000-164000000	20	0.183
chr2-164000000-164005000	7	0.092
chr2-164010000-164015000	2	0.0286
chr2-164015000-164020000	36	0.4084
chr2-164030000-164035000	13	0.0836
chr2-164040000-164045000	26	0.4284
chr2-164045000-164050000	38	0.544
chr2-164050000-164055000	6	0.099
chr2-164055000-164060000	14	0.1264
chr2-164095000-164100000	28	0.3858
chr2-164100000-164105000	26	0.2318
chr2-164105000-164110000	23	0.2108
chr2-164110000-164115000	28	0.4232
chr2-164125000-164130000	13	0.2198
chr2-164130000-164135000	18	0.192
chr2-164135000-164140000	39	0.589
chr2-164145000-164150000	25	0.4222
chr2-164160000-164165000	10	0.2034
chr2-164165000-164170000	38	0.756
chr2-164170000-164175000	182	1
chr2-164175000-164180000	58	0.6542
chr2-164180000-164185000	50	0.532
chr2-164210000-164215000	15	0.2624
chr2-164225000-164230000	27	0.478
chr2-164230000-164235000	9	0.1922
chr2-164235000-164240000	38	0.4742
chr2-164240000-164245000	110	1
chr2-164245000-164250000	26	0.3272
chr2-164255000-164260000	28	0.3524
chr2-164260000-164265000	58	0.9362
chr2-164290000-164295000	55	0.869
chr2-164295000-164300000	111	0.9598
chr2-164305000-164310000	16	0.2966
chr2-164310000-164315000	16	0.2548
chr2-164315000-164320000	29	0.4252
chr2-164320000-164325000	46	0.716
chr2-164325000-164330000	65	0.9962
chr2-164355000-164360000	3	0.039
chr2-164360000-164365000	44	0.515
chr2-164370000-164375000	56	0.7904
chr2-164385000-164390000	8	0.0914
chr2-164390000-164395000	35	0.3094
chr2-164400000-164405000	38	0.521
chr2-164405000-164410000	39	0.6828
chr2-164410000-164415000	39	0.4488
chr2-164415000-164420000	54	0.6834
chr2-164450000-164455000	25	0.2756
chr2-164455000-164460000	78	0.6272
chr2-164460000-164465000	90	0.7642
chr2-164465000-164470000	43	0.4676
chr2-164470000-164475000	23	0.366
chr2-164490000-164495000	10	0.0292
chr2-164510000-164515000	124	1
chr2-164515000-164520000	54	0.9278
chr2-164530000-164535000	20	0.1598
chr2-164535000-164540000	14	0.222
chr2-164540000-164545000	30	0.3148
chr2-164545000-164550000	42	0.6074
chr2-164550000-164555000	24	0.4452
chr2-164560000-164565000	21	0.2446
chr2-164585000-164590000	28	0.329
chr2-164590000-164595000	25	0.386
chr2-164595000-164600000	35	0.291
chr2-164610000-164615000	21	0.2768
chr2-164640000-164645000	16	0.0982
chr2-164655000-164660000	48	0.5426
chr2-164660000-164665000	17	0.2526
chr2-164665000-164670000	45	0.6116
chr2-164690000-164695000	4	0.0704
chr2-164695000-164700000	4	0.03
chr2-164730000-164735000	40	0.534
chr2-164735000-164740000	16	0.3162
chr2-164745000-164750000	15	0.3028
chr2-164760000-164765000	33	0.326
chr2-164765000-164770000	21	0.2126
chr2-164770000-164775000	16	0.1788
chr2-164775000-164780000	50	0.4708
chr2-164780000-164785000	82	0.5956
chr2-164785000-164790000	20	0.19
chr2-164800000-164805000	25	0.33
chr2-164815000-164820000	18	0.3244
chr2-164825000-164830000	15	0.2282
chr2-164830000-164835000	15	0.3384
chr2-164850000-164855000	26	0.3556
chr2-164855000-164860000	32	0.5714
chr2-164860000-164865000	26	0.61
chr2-164875000-164880000	30	0.3482
chr2-164880000-164885000	39	0.4394
chr2-164885000-164890000	88	1
chr2-164890000-164895000	28	0.3
chr2-164900000-164905000	38	0.4884
chr2-164905000-164910000	21	0.2654
chr2-164930000-164935000	41	0.6324
chr2-164935000-164940000	18	0.2106
chr2-164955000-164960000	13	0.085
chr2-164960000-164965000	51	0.534
chr2-164965000-164970000	74	0.6254
chr2-164970000-164975000	16	0.1112
chr2-164975000-164980000	28	0.338
chr2-165000000-165005000	19	0.3352
chr2-165005000-165010000	78	0.9664
chr2-165010000-165015000	45	0.5348
chr2-165015000-165020000	30	0.39
chr2-165020000-165025000	35	0.4554
chr2-165025000-165030000	42	0.4844
chr2-165030000-165035000	29	0.2864
chr2-165055000-165060000	43	0.6792
chr2-165060000-165065000	43	0.5114
chr2-165065000-165070000	30	0.3118
chr2-165070000-165075000	46	0.5706
chr2-165075000-165080000	54	0.6014
chr2-165080000-165085000	24	0.4024
chr2-165090000-165095000	14	0.2572
chr2-165095000-165100000	13	0.1124
chr2-165100000-165105000	40	0.728
chr2-165105000-165110000	27	0.2248
chr2-165110000-165115000	6	0.064
chr2-165130000-165135000	29	0.4326
chr2-165135000-165140000	11	0.1494
chr2-165140000-165145000	22	0.2476
chr2-165145000-165150000	14	0.1322
chr2-165165000-165170000	16	0.0512
chr2-165180000-165185000	78	1
chr2-165185000-165190000	21	0.2568
chr2-165210000-165215000	25	0.2988
chr2-165215000-165220000	40	0.3998
chr2-165220000-165225000	35	0.4712
chr2-165225000-165230000	18	0.1842
chr2-165230000-165235000	28	0.2646
chr2-165240000-165245000	20	0.182
chr2-165245000-165250000	35	0.6214
chr2-165260000-165265000	36	0.836
chr2-165270000-165275000	11	0.3178
chr2-165280000-165285000	48	0.4216
chr2-165285000-165290000	19	0.1598
chr2-165290000-165295000	35	0.4618
chr2-165315000-165320000	13	0.1606
chr2-165320000-165325000	40	0.5172
chr2-165325000-165330000	4	0.0272
chr2-165340000-165345000	1	0.043
chr2-165345000-165350000	72	0.8076
chr2-165350000-165355000	25	0.306
chr2-165365000-165370000	34	0.2824
chr2-165370000-165375000	5	0.1188
chr2-165400000-165405000	27	0.3666
chr2-165415000-165420000	130	1
chr2-165420000-165425000	82	0.7122
chr2-165425000-165430000	87	0.8206
chr2-165430000-165435000	74	0.8492
chr2-165435000-165440000	65	0.9232
chr2-165440000-165445000	33	0.3758
chr2-165445000-165450000	19	0.3126
chr2-165455000-165460000	24	0.3608
chr2-165460000-165465000	6	0.0776
chr2-165480000-165485000	19	0.2894
chr2-165485000-165490000	57	0.839
chr2-165490000-165495000	35	0.6304
chr2-165500000-165505000	10	0.0586
chr2-165505000-165510000	21	0.2506
chr2-165510000-165515000	37	0.4866
chr2-165515000-165520000	13	0.0688
chr2-165540000-165545000	26	0.3424
chr2-165545000-165550000	29	0.3648
chr2-165550000-165555000	44	0.5044
chr2-165555000-165560000	42	0.7684
chr2-165580000-165585000	29	0.331
chr2-165585000-165590000	22	0.275
chr2-165590000-165595000	61	0.656
chr2-165595000-165600000	34	0.4084
chr2-165620000-165625000	24	0.2476
chr2-165625000-165630000	44	0.4294
chr2-165630000-165635000	32	0.3078
chr2-165635000-165640000	46	0.3756
chr2-165640000-165645000	42	0.3962
chr2-165645000-165650000	20	0.2468
chr2-165655000-165660000	37	0.5874
chr2-165660000-165665000	11	0.1112
chr2-165665000-165670000	49	0.6002
chr2-165670000-165675000	19	0.2962
chr2-165690000-165695000	52	0.7122
chr2-165705000-165710000	57	0.5342
chr2-165710000-165715000	105	1
chr2-165715000-165720000	51	0.5402
chr2-165720000-165725000	17	0.3338
chr2-165740000-165745000	29	0.3624
chr2-165745000-165750000	11	0.2262
chr2-165755000-165760000	7	0.0196
chr2-165760000-165765000	8	0.1054
chr2-165775000-165780000	24	0.218
chr2-165780000-165785000	69	0.6498
chr2-165800000-165805000	20	0.258
chr2-165815000-165820000	3	0.0502
chr2-165830000-165835000	10	0.3064
chr2-165835000-165840000	33	0.4754
chr2-165850000-165855000	60	1
chr2-165855000-165860000	41	0.5478
chr2-165860000-165865000	37	0.548
chr2-165960000-165965000	20	0.3908
chr2-165970000-165975000	38	0.9426
chr2-166200000-166205000	4	0.0786
chr2-166230000-166235000	12	0.0976
chr2-166580000-166585000	42	0.7554
chr2-166585000-166590000	54	0.9964
chr2-166590000-166595000	41	0.6104
chr2-166595000-166600000	62	0.9226
chr2-166600000-166605000	71	0.8786
chr2-166605000-166610000	19	0.3228
chr2-166610000-166615000	136	1
chr2-166615000-166620000	67	0.785
chr2-166620000-166625000	29	0.4846
chr2-166630000-166635000	59	0.697
chr2-166640000-166645000	37	0.4692
chr2-166665000-166670000	4	0.0832
chr2-166670000-166675000	33	0.3968
chr2-166675000-166680000	55	0.543
chr2-166680000-166685000	76	0.722
