bin_pos	Sum_Signal	repeat_percentage
chr2-73405000-73410000	33	0.4836
chr2-73430000-73435000	28	0.3076
chr2-73435000-73440000	49	0.6012
chr2-73455000-73460000	36	0.494
chr2-73460000-73465000	105	0.9726
chr2-73465000-73470000	43	0.62
chr2-73475000-73480000	45	0.7248
chr2-73480000-73485000	140	0.999
chr2-73485000-73490000	124	0.805
chr2-73490000-73495000	31	0.5162
chr2-73495000-73500000	66	1
chr2-73500000-73505000	59	0.7652
chr2-73505000-73510000	143	1
chr2-73510000-73515000	92	0.7798
chr2-73515000-73520000	91	0.8044
chr2-73520000-73525000	24	0.4414
chr2-73525000-73530000	144	0.9966
chr2-73530000-73535000	119	0.802
chr2-73535000-73540000	113	0.7852
chr2-73540000-73545000	98	0.9974
chr2-73575000-73580000	8	0.1282
chr2-73580000-73585000	51	0.832
chr2-73585000-73590000	38	0.643
chr2-73600000-73605000	6	0.269
chr2-73615000-73620000	5	0.1018
chr2-73620000-73625000	35	0.5246
chr2-73625000-73630000	4	0.0396
chr2-73635000-73640000	90	1
chr2-73640000-73645000	20	0.257
chr2-73645000-73650000	21	0.6446
chr2-73655000-73660000	32	0.5288
chr2-73660000-73665000	36	0.7822
chr2-73665000-73670000	63	1
chr2-73670000-73675000	35	0.3568
chr2-73675000-73680000	22	0.5436
chr2-73685000-73690000	21	0.5568
chr2-73690000-73695000	32	0.782
chr2-73695000-73700000	24	0.6728
chr2-73700000-73705000	22	0.2088
chr2-73705000-73710000	30	0.4484
chr2-73710000-73715000	75	0.7416
chr2-73715000-73720000	44	0.416
chr2-73720000-73725000	79	0.76
chr2-73725000-73730000	24	0.507
chr2-73815000-73820000	17	0.3006
chr2-74565000-74570000	13	0.2794
chr2-74680000-74685000	25	0.3986
chr2-74685000-74690000	14	0.2844
chr2-74695000-74700000	9	0.1978
chr2-74700000-74705000	6	0.1528
chr2-74705000-74710000	10	0.1346
chr2-74720000-74725000	5	0.1028
chr2-74730000-74735000	1	0.0774
chr2-74735000-74740000	42	0.588
chr2-74740000-74745000	21	0.2998
chr2-74745000-74750000	19	0.219
chr2-74750000-74755000	42	0.4668
chr2-74755000-74760000	54	0.5968
chr2-74760000-74765000	26	0.2486
chr2-74765000-74770000	31	0.403
chr2-74775000-74780000	3	0.092
chr2-74780000-74785000	56	0.522
chr2-74785000-74790000	63	0.8252
chr2-74790000-74795000	9	0.1748
chr2-74800000-74805000	19	0.4822
chr2-74810000-74815000	10	0.124
chr2-74815000-74820000	13	0.2906
chr2-74880000-74885000	5	0.0234
chr2-74890000-74895000	6	0.0586
chr2-74895000-74900000	42	0.8506
chr2-74900000-74905000	2	0.0132
chr2-74910000-74915000	11	0.0816
chr2-74915000-74920000	14	0.2568
chr2-74920000-74925000	8	0.0948
chr2-74925000-74930000	27	0.4014
chr2-74930000-74935000	36	0.7312
chr2-74935000-74940000	31	0.5902
chr2-74940000-74945000	14	0.1456
chr2-74945000-74950000	141	0.967
chr2-74950000-74955000	161	0.821
chr2-74955000-74960000	56	0.5056
chr2-74960000-74965000	29	0.3016
chr2-74965000-74970000	56	0.6788
chr2-74970000-74975000	67	0.8976
chr2-74985000-74990000	84	1
chr2-74990000-74995000	35	0.736
chr2-74995000-75000000	13	0.1292
chr2-75005000-75010000	21	0.2302
chr2-75015000-75020000	18	0.3662
chr2-75040000-75045000	8	0.1494
chr2-75050000-75055000	7	0.125
chr2-75055000-75060000	16	0.2158
chr2-75060000-75065000	36	0.4564
chr2-75065000-75070000	68	0.8772
chr2-75070000-75075000	34	0.313
chr2-75075000-75080000	51	0.46
chr2-75080000-75085000	106	0.7856
chr2-75085000-75090000	33	0.307
chr2-75090000-75095000	14	0.4452
chr2-75095000-75100000	52	0.75
chr2-75100000-75105000	8	0.2064
chr2-75135000-75140000	1	0.0094
chr2-75140000-75145000	12	0.1052
chr2-75145000-75150000	68	0.8424
chr2-75150000-75155000	54	0.614
chr2-75155000-75160000	10	0.1828
chr2-75170000-75175000	48	0.5002
chr2-75175000-75180000	32	0.537
chr2-75180000-75185000	11	0.173
chr2-75190000-75195000	3	0.1
chr2-75205000-75210000	22	0.6432
chr2-75210000-75215000	49	0.8366
chr2-75215000-75220000	34	0.8136
chr2-75225000-75230000	25	0.3384
chr2-75230000-75235000	42	0.5096
chr2-75235000-75240000	53	0.556
chr2-75240000-75245000	86	0.834
chr2-75245000-75250000	59	0.6616
chr2-75250000-75255000	64	0.6738
chr2-75255000-75260000	100	0.8944
chr2-75260000-75265000	95	0.8714
chr2-75265000-75270000	128	1
chr2-75270000-75275000	30	0.6756
chr2-75280000-75285000	8	0.079
chr2-75285000-75290000	19	0.1562
chr2-75290000-75295000	17	0.205
chr2-75295000-75300000	45	0.6278
chr2-75300000-75305000	46	0.5442
chr2-75305000-75310000	44	0.6364
chr2-75310000-75315000	2	0.0684
chr2-75315000-75320000	10	0.1358
chr2-75320000-75325000	28	0.4606
chr2-75325000-75330000	46	0.56
chr2-75330000-75335000	76	0.6162
chr2-75335000-75340000	26	0.5916
chr2-75340000-75345000	30	0.4516
chr2-75345000-75350000	7	0.0752
chr2-75350000-75355000	13	0.2478
chr2-75355000-75360000	74	0.8202
chr2-75360000-75365000	58	0.87
chr2-75365000-75370000	59	0.74
chr2-75370000-75375000	107	1
chr2-75375000-75380000	33	0.4852
chr2-75380000-75385000	19	0.2156
chr2-75385000-75390000	90	0.924
chr2-75390000-75395000	89	0.9998
chr2-75395000-75400000	85	0.999
chr2-75400000-75405000	22	0.2624
chr2-75405000-75410000	48	0.324
chr2-75410000-75415000	94	0.7806
chr2-75415000-75420000	38	0.4488
chr2-75420000-75425000	52	0.8608
chr2-75425000-75430000	49	0.4382
chr2-75430000-75435000	92	0.9348
chr2-75435000-75440000	80	0.7944
chr2-75440000-75445000	62	0.5162
chr2-75445000-75450000	69	0.571
chr2-75450000-75455000	83	0.5638
chr2-75455000-75460000	27	0.4584
chr2-75460000-75465000	20	0.323
chr2-75475000-75480000	25	0.334
chr2-75480000-75485000	26	0.3572
chr2-75485000-75490000	49	0.633
chr2-75490000-75495000	13	0.2704
chr2-75495000-75500000	58	0.9484
chr2-75500000-75505000	28	0.632
chr2-75505000-75510000	44	0.4508
chr2-75510000-75515000	99	0.821
chr2-75515000-75520000	7	0.098
chr2-75520000-75525000	50	0.8728
chr2-75525000-75530000	42	0.6128
chr2-75535000-75540000	26	0.383
chr2-75540000-75545000	20	0.213
chr2-75605000-75610000	11	0.1322
chr2-75610000-75615000	7	0.0782
chr2-75630000-75635000	6	0.1386
chr2-75640000-75645000	27	0.4722
chr2-75650000-75655000	10	0.1372
chr2-75655000-75660000	30	0.7356
chr2-75660000-75665000	16	0.4044
chr2-75675000-75680000	15	0.26
chr2-75690000-75695000	4	0.031
chr2-75695000-75700000	13	0.2206
chr2-75700000-75705000	9	0.1334
chr2-75715000-75720000	17	0.1964
chr2-75720000-75725000	64	0.9596
chr2-75725000-75730000	48	0.678
chr2-75730000-75735000	30	0.5052
chr2-75735000-75740000	17	0.4164
chr2-75740000-75745000	68	0.9816
chr2-75745000-75750000	28	0.6042
chr2-75750000-75755000	34	0.4652
chr2-75755000-75760000	50	0.6884
chr2-75760000-75765000	31	0.3994
chr2-75765000-75770000	14	0.3304
chr2-75775000-75780000	45	0.505
chr2-75780000-75785000	52	0.5808
chr2-75795000-75800000	12	0.3654
chr2-75800000-75805000	36	0.4702
chr2-75805000-75810000	9	0.1114
chr2-75810000-75815000	19	0.2462
chr2-75815000-75820000	51	0.5198
chr2-75820000-75825000	12	0.268
chr2-75825000-75830000	62	0.901
chr2-75830000-75835000	63	0.801
chr2-75835000-75840000	132	1
chr2-75840000-75845000	30	0.563
chr2-75845000-75850000	6	0.0918
chr2-75850000-75855000	18	0.3734
chr2-75855000-75860000	94	0.6922
chr2-75860000-75865000	18	0.2524
chr2-75865000-75870000	17	0.5188
chr2-75870000-75875000	86	0.9396
chr2-75875000-75880000	83	0.9974
chr2-75880000-75885000	59	0.6226
chr2-75885000-75890000	49	0.4856
chr2-75890000-75895000	46	0.7236
chr2-75900000-75905000	15	0.277
chr2-75905000-75910000	15	0.3284
chr2-75910000-75915000	41	0.9704
chr2-75915000-75920000	31	0.545
chr2-75935000-75940000	3	0.066
chr2-75940000-75945000	43	0.8
chr2-75945000-75950000	13	0.208
chr2-75955000-75960000	4	0.0304
chr2-75960000-75965000	10	0.2258
chr2-75970000-75975000	41	0.9964
chr2-75975000-75980000	32	0.6006
chr2-75985000-75990000	88	0.5736
chr2-75990000-75995000	87	0.9264
chr2-75995000-76000000	43	0.5014
chr2-76000000-76005000	47	0.6384
chr2-76005000-76010000	7	0.1956
chr2-76010000-76015000	11	0.1508
chr2-76015000-76020000	13	0.186
chr2-76020000-76025000	37	0.802
chr2-76025000-76030000	25	0.3934
chr2-76035000-76040000	8	0.117
chr2-76045000-76050000	17	0.4808
chr2-76055000-76060000	9	0.3248
chr2-76090000-76095000	76	0.8704
chr2-76095000-76100000	106	0.9996
chr2-76100000-76105000	68	0.988
chr2-76105000-76110000	29	0.5396
chr2-76110000-76115000	4	0.0478
chr2-76115000-76120000	9	0.1594
chr2-76120000-76125000	10	0.0976
chr2-76125000-76130000	65	0.6242
chr2-76130000-76135000	138	0.8888
chr2-76135000-76140000	113	1
chr2-76140000-76145000	52	0.3766
chr2-76145000-76150000	32	0.5068
chr2-76150000-76155000	3	0.0798
chr2-76165000-76170000	17	0.373
chr2-76170000-76175000	64	0.8466
chr2-76175000-76180000	82	0.9718
chr2-76180000-76185000	62	0.9004
chr2-76185000-76190000	20	0.1084
chr2-76200000-76205000	10	0.1464
chr2-76205000-76210000	32	0.4736
chr2-76210000-76215000	45	0.6958
chr2-76215000-76220000	3	0.1496
chr2-76220000-76225000	54	0.7014
chr2-76225000-76230000	5	0.2296
chr2-76235000-76240000	21	0.7852
chr2-76245000-76250000	10	0.1172
chr2-76250000-76255000	17	0.3508
chr2-76255000-76260000	1	0.0858
chr2-76265000-76270000	36	0.4048
chr2-76270000-76275000	12	0.0854
chr2-76285000-76290000	20	0.279
chr2-76290000-76295000	44	0.695
chr2-76295000-76300000	14	0.1496
chr2-76300000-76305000	21	0.243
chr2-76305000-76310000	50	0.4294
chr2-76310000-76315000	59	0.4154
chr2-76315000-76320000	56	0.52
chr2-76320000-76325000	34	0.4664
chr2-76330000-76335000	53	0.7668
chr2-76335000-76340000	67	0.8618
chr2-76340000-76345000	77	0.609
chr2-76345000-76350000	117	0.9696
chr2-76350000-76355000	72	0.5432
chr2-76355000-76360000	73	0.703
chr2-76360000-76365000	51	0.4866
chr2-76365000-76370000	30	0.6902
chr2-76370000-76375000	22	0.3532
chr2-76375000-76380000	11	0.1518
chr2-76380000-76385000	12	0.3624
chr2-76385000-76390000	44	0.552
chr2-76390000-76395000	36	0.4728
chr2-76395000-76400000	46	0.4772
chr2-76400000-76405000	135	0.9262
chr2-76405000-76410000	161	1
chr2-76410000-76415000	97	0.9326
chr2-76415000-76420000	13	0.1504
chr2-76420000-76425000	8	0.205
chr2-76425000-76430000	45	0.5476
chr2-76430000-76435000	39	0.3106
chr2-76435000-76440000	94	0.8344
chr2-76440000-76445000	88	0.812
chr2-76445000-76450000	31	0.3052
chr2-76450000-76455000	73	0.7794
chr2-76455000-76460000	36	0.508
chr2-76460000-76465000	10	0.1564
chr2-76465000-76470000	31	0.3968
chr2-76470000-76475000	68	0.7814
chr2-76475000-76480000	52	0.508
chr2-76480000-76485000	67	0.5856
chr2-76485000-76490000	15	0.3732
chr2-76490000-76495000	7	0.091
chr2-76500000-76505000	7	0.0624
chr2-76510000-76515000	20	0.228
chr2-76515000-76520000	44	0.5068
chr2-76570000-76575000	32	0.3942
chr2-76575000-76580000	78	0.9788
chr2-76580000-76585000	50	0.8302
chr2-76585000-76590000	10	0.147
chr2-76590000-76595000	15	0.425
chr2-76605000-76610000	3	0.0192
chr2-76625000-76630000	47	0.5534
chr2-76630000-76635000	40	0.5416
chr2-76635000-76640000	13	0.2016
chr2-76640000-76645000	29	0.4018
chr2-76645000-76650000	81	0.8852
chr2-76650000-76655000	71	0.979
chr2-76670000-76675000	16	0.1928
chr2-76685000-76690000	7	0.1198
chr2-76690000-76695000	6	0.1018
chr2-76700000-76705000	56	0.5816
chr2-76705000-76710000	98	0.9636
chr2-76710000-76715000	48	0.6646
chr2-76715000-76720000	16	0.2704
chr2-76720000-76725000	36	0.4332
chr2-76725000-76730000	64	0.857
chr2-76730000-76735000	11	0.2708
chr2-76745000-76750000	9	0.0758
chr2-76760000-76765000	12	0.342
chr2-76765000-76770000	11	0.157
chr2-76770000-76775000	8	0.1022
chr2-76775000-76780000	70	0.9982
chr2-76780000-76785000	21	0.4912
chr2-76795000-76800000	44	0.8392
chr2-76900000-76905000	19	0.295
chr2-76905000-76910000	53	1
chr2-76910000-76915000	26	0.2694
chr2-76945000-76950000	7	0.045
chr2-77090000-77095000	13	0.3586
chr2-77135000-77140000	27	0.7776
chr2-77140000-77145000	22	0.5532
chr2-77145000-77150000	2	0.0222
chr2-77335000-77340000	14	0.198
chr2-77465000-77470000	22	0.088
chr2-77535000-77540000	7	0.1726
chr2-77540000-77545000	13	0.1496
chr2-77555000-77560000	27	0.3802
chr2-77560000-77565000	54	0.8752
chr2-77565000-77570000	10	0.1656
chr2-77590000-77595000	57	0.7814
chr2-77595000-77600000	47	0.769
chr2-77605000-77610000	13	0.2502
chr2-77610000-77615000	25	0.8246
chr2-77615000-77620000	39	0.9986
chr2-77630000-77635000	12	0.1248
chr2-77635000-77640000	21	0.3886
chr2-77640000-77645000	51	1
chr2-77645000-77650000	52	0.974
chr2-77650000-77655000	30	0.2872
chr2-77655000-77660000	24	0.194
chr2-77660000-77665000	5	0.046
chr2-77675000-77680000	5	0.1404
chr2-77680000-77685000	9	0.1972
chr2-77695000-77700000	11	0.1032
chr2-77700000-77705000	3	0.0228
chr2-77720000-77725000	12	0.104
chr2-77725000-77730000	76	1
chr2-77730000-77735000	7	0.0498
chr2-77750000-77755000	24	0.2456
chr2-77755000-77760000	73	0.9556
chr2-77760000-77765000	33	0.433
chr2-77765000-77770000	80	0.7616
chr2-77770000-77775000	89	0.8014
chr2-77775000-77780000	92	0.7016
chr2-77780000-77785000	72	0.9624
chr2-77785000-77790000	18	0.3584
chr2-77790000-77795000	40	0.5848
chr2-77795000-77800000	8	0.1846
chr2-77805000-77810000	67	0.876
chr2-77810000-77815000	92	0.9644
chr2-77815000-77820000	42	0.4456
chr2-77820000-77825000	17	0.2876
chr2-77825000-77830000	61	0.9884
chr2-77830000-77835000	123	1
chr2-77835000-77840000	123	0.935
chr2-77840000-77845000	95	0.6932
chr2-77845000-77850000	85	0.655
chr2-77850000-77855000	45	0.4914
chr2-77855000-77860000	78	0.8382
chr2-77860000-77865000	28	0.1984
chr2-77870000-77875000	48	0.6182
chr2-77880000-77885000	13	0.2134
chr2-77885000-77890000	33	0.443
chr2-77890000-77895000	45	0.491
chr2-77900000-77905000	40	0.4454
chr2-77905000-77910000	58	0.4598
chr2-77915000-77920000	11	0.1684
chr2-77920000-77925000	22	0.5056
chr2-77925000-77930000	84	0.967
chr2-77930000-77935000	60	0.9888
chr2-77935000-77940000	12	0.2066
chr2-77940000-77945000	22	0.4142
chr2-77945000-77950000	13	0.2686
chr2-77950000-77955000	44	0.6928
chr2-77955000-77960000	17	0.2614
chr2-77960000-77965000	28	0.5612
chr2-77965000-77970000	64	0.9782
chr2-77970000-77975000	55	0.7486
chr2-77975000-77980000	78	0.9994
chr2-77980000-77985000	115	0.9988
chr2-77985000-77990000	70	0.6788
chr2-77995000-78000000	9	0.1324
chr2-78000000-78005000	13	0.256
chr2-78005000-78010000	26	0.4336
chr2-78020000-78025000	32	0.5342
chr2-78025000-78030000	102	0.8842
chr2-78030000-78035000	58	0.6124
chr2-78035000-78040000	50	0.5884
chr2-78040000-78045000	21	0.2224
chr2-78045000-78050000	163	0.9824
chr2-78050000-78055000	161	0.9942
chr2-78055000-78060000	99	0.9994
chr2-78060000-78065000	56	0.8596
chr2-78065000-78070000	5	0.0706
chr2-78070000-78075000	10	0.2138
chr2-78075000-78080000	32	0.3288
chr2-78080000-78085000	10	0.0488
chr2-78085000-78090000	54	0.4422
chr2-78090000-78095000	42	0.421
chr2-78095000-78100000	17	0.3398
chr2-78100000-78105000	89	0.9286
chr2-78105000-78110000	121	0.938
chr2-78110000-78115000	55	0.4844
chr2-78115000-78120000	38	0.6412
chr2-78120000-78125000	42	0.6396
chr2-78125000-78130000	28	0.3792
chr2-78130000-78135000	40	0.4956
chr2-78135000-78140000	47	0.663
chr2-78140000-78145000	21	0.3292
chr2-78145000-78150000	65	0.6634
chr2-78150000-78155000	49	0.5364
chr2-78155000-78160000	73	0.5538
chr2-78160000-78165000	120	0.8828
chr2-78165000-78170000	96	0.6142
chr2-78170000-78175000	120	0.934
chr2-78175000-78180000	11	0.1812
chr2-78180000-78185000	34	0.3988
chr2-78185000-78190000	32	0.3294
chr2-78190000-78195000	46	0.9246
chr2-78195000-78200000	50	0.8356
chr2-78200000-78205000	37	0.351
chr2-78205000-78210000	110	0.995
chr2-78210000-78215000	96	0.9972
chr2-78215000-78220000	86	0.9816
chr2-78220000-78225000	39	0.3192
chr2-78225000-78230000	58	0.4932
chr2-78230000-78235000	43	0.3748
chr2-78235000-78240000	65	0.8778
chr2-78240000-78245000	22	0.2882
chr2-78245000-78250000	72	0.8464
chr2-78250000-78255000	60	0.6142
chr2-78255000-78260000	63	0.6662
chr2-78260000-78265000	66	0.7912
chr2-78265000-78270000	54	0.4924
chr2-78270000-78275000	97	0.7016
chr2-78275000-78280000	84	0.5784
chr2-78280000-78285000	157	0.8624
chr2-78285000-78290000	86	0.6976
chr2-78290000-78295000	28	0.322
chr2-78295000-78300000	48	0.4082
chr2-78300000-78305000	46	0.4428
chr2-78305000-78310000	22	0.3314
chr2-78310000-78315000	88	0.8742
chr2-78315000-78320000	64	0.4342
chr2-78320000-78325000	82	1
chr2-78325000-78330000	27	0.3462
chr2-78330000-78335000	54	0.585
chr2-78335000-78340000	58	0.8336
chr2-78340000-78345000	51	0.6774
chr2-78345000-78350000	30	0.4248
chr2-78350000-78355000	28	0.265
chr2-78355000-78360000	30	0.2832
chr2-78360000-78365000	29	0.2224
chr2-78365000-78370000	59	0.8038
chr2-78370000-78375000	49	0.3088
chr2-78375000-78380000	29	0.3878
chr2-78380000-78385000	64	0.6836
chr2-78385000-78390000	35	0.476
chr2-78390000-78395000	60	0.9872
chr2-78395000-78400000	102	0.953
chr2-78400000-78405000	73	0.841
chr2-78405000-78410000	56	0.6178
chr2-78410000-78415000	18	0.3146
chr2-78415000-78420000	71	0.5654
chr2-78420000-78425000	77	0.7606
chr2-78425000-78430000	54	0.56
chr2-78430000-78435000	17	0.2378
chr2-78435000-78440000	36	0.5148
chr2-78440000-78445000	58	0.6982
chr2-78445000-78450000	68	0.891
chr2-78450000-78455000	15	0.2326
chr2-78455000-78460000	59	0.749
chr2-78460000-78465000	60	0.394
chr2-78465000-78470000	16	0.1482
chr2-78470000-78475000	3	0.1924
chr2-78475000-78480000	71	0.6268
chr2-78480000-78485000	52	0.3628
chr2-78485000-78490000	44	0.5606
chr2-78490000-78495000	80	0.5378
chr2-78495000-78500000	180	0.8802
chr2-78500000-78505000	148	1
chr2-78505000-78510000	77	0.6384
chr2-78510000-78515000	3	0.0416
chr2-78520000-78525000	14	0.1844
chr2-78540000-78545000	46	0.9218
chr2-78545000-78550000	23	0.3768
chr2-78565000-78570000	10	0.1816
chr2-78570000-78575000	2	0.062
chr2-78595000-78600000	10	0.2276
chr2-78600000-78605000	3	0.0798
chr2-78615000-78620000	5	0.0628
chr2-78620000-78625000	49	0.8434
chr2-78625000-78630000	10	0.1894
chr2-78650000-78655000	18	0.1886
chr2-78655000-78660000	40	1
chr2-78665000-78670000	40	0.887
chr2-78675000-78680000	14	0.2064
chr2-78680000-78685000	37	0.805
chr2-78685000-78690000	11	0.1948
chr2-78690000-78695000	18	0.5618
chr2-78695000-78700000	19	0.2408
chr2-78700000-78705000	33	0.4194
chr2-78705000-78710000	15	0.2386
chr2-78710000-78715000	17	0.2988
chr2-78720000-78725000	18	0.4912
chr2-78725000-78730000	30	0.4362
chr2-78730000-78735000	42	0.7398
chr2-78735000-78740000	13	0.2104
chr2-78750000-78755000	21	0.5004
chr2-78755000-78760000	73	0.8394
chr2-78760000-78765000	93	0.9068
chr2-78765000-78770000	38	0.3742
chr2-78770000-78775000	23	0.3682
chr2-78780000-78785000	10	0.151
chr2-78785000-78790000	29	0.4678
chr2-78790000-78795000	51	0.6454
chr2-78795000-78800000	22	0.4466
chr2-78800000-78805000	14	0.2614
chr2-78810000-78815000	20	0.634
chr2-78815000-78820000	10	0.1152
chr2-78820000-78825000	16	0.2712
chr2-78830000-78835000	2	0.017
chr2-78835000-78840000	14	0.1648
chr2-78840000-78845000	15	0.2394
chr2-78845000-78850000	16	0.188
chr2-78850000-78855000	5	0.0398
chr2-78855000-78860000	13	0.2256
chr2-78890000-78895000	9	0.214
chr2-78905000-78910000	5	0.0512
chr2-78910000-78915000	20	0.47
chr2-78915000-78920000	3	0.0866
chr2-78920000-78925000	33	0.3496
chr2-78925000-78930000	8	0.1964
chr2-78930000-78935000	25	0.3636
chr2-78935000-78940000	21	0.39
chr2-78940000-78945000	54	0.7768
chr2-78945000-78950000	41	0.6246
chr2-78955000-78960000	2	0.0428
chr2-78960000-78965000	22	0.3112
chr2-78965000-78970000	6	0.2676
chr2-78970000-78975000	51	0.7876
chr2-78990000-78995000	5	0.121
chr2-79060000-79065000	6	0.1228
chr2-79280000-79285000	38	1
chr2-79285000-79290000	18	0.6542
chr2-79680000-79685000	1	0.055
chr2-79685000-79690000	2	0.0466
chr2-79810000-79815000	9	0.1974
chr2-80160000-80165000	6	0.06
chr2-80165000-80170000	14	0.3704
chr2-80170000-80175000	5	0.0788
chr2-80175000-80180000	29	0.8522
chr2-80205000-80210000	13	0.3492
chr2-80210000-80215000	20	0.9574
chr2-80325000-80330000	10	0.0424
chr2-80335000-80340000	13	0.2762
chr2-80340000-80345000	14	0.3352
chr2-80345000-80350000	21	0.3164
chr2-80355000-80360000	28	0.6396
chr2-80380000-80385000	2	0.0364
chr2-80390000-80395000	2	0.024
chr2-80395000-80400000	23	0.2264
chr2-80400000-80405000	2	0.0252
chr2-80405000-80410000	27	0.25
chr2-80410000-80415000	18	0.1454
chr2-80415000-80420000	89	0.5854
chr2-80420000-80425000	91	0.6786
chr2-80425000-80430000	34	0.3546
chr2-80440000-80445000	25	0.3348
chr2-80445000-80450000	25	0.2748
chr2-80450000-80455000	6	0.2164
chr2-80455000-80460000	24	0.2304
chr2-80470000-80475000	11	0.2672
chr2-80485000-80490000	13	0.267
chr2-80490000-80495000	2	0.193
chr2-80505000-80510000	7	0.0892
chr2-80510000-80515000	46	0.6358
chr2-80515000-80520000	8	0.0872
chr2-80520000-80525000	24	0.5892
chr2-80525000-80530000	1	0.0102
chr2-80535000-80540000	9	0.258
chr2-80540000-80545000	2	0.0588
chr2-80560000-80565000	10	0.1802
chr2-80620000-80625000	5	0.076
chr2-80625000-80630000	22	0.4786
chr2-80640000-80645000	2	0.0252
chr2-80650000-80655000	17	0.3014
chr2-80655000-80660000	45	0.865
chr2-80660000-80665000	6	0.0614
chr2-80730000-80735000	52	1
chr2-80735000-80740000	40	0.872
chr2-80740000-80745000	21	0.5258
chr2-80745000-80750000	3	0.1542
chr2-80750000-80755000	16	0.9894
chr2-80755000-80760000	5	0.149
chr2-80810000-80815000	46	1
chr2-80815000-80820000	86	1
chr2-80820000-80825000	5	0.2044
chr2-80880000-80885000	4	0.082
chr2-81030000-81035000	29	0.9416
chr2-81035000-81040000	32	0.8536
chr2-81040000-81045000	9	0.1622
chr2-81195000-81200000	2	0.0176
chr2-81205000-81210000	14	0.3282
chr2-81210000-81215000	11	0.4012
chr2-81230000-81235000	9	0.125
chr2-81240000-81245000	7	0.1306
chr2-81245000-81250000	6	0.0954
chr2-81265000-81270000	18	0.5122
chr2-81270000-81275000	40	0.926
chr2-81285000-81290000	33	0.7186
chr2-81290000-81295000	37	0.6088
chr2-81295000-81300000	33	0.4894
chr2-81300000-81305000	46	0.736
chr2-81305000-81310000	30	0.5788
chr2-81310000-81315000	24	0.773
chr2-81355000-81360000	23	0.607
chr2-81360000-81365000	30	0.62
chr2-81365000-81370000	11	0.0598
chr2-81390000-81395000	2	0.0568
chr2-81395000-81400000	24	0.5796
chr2-81415000-81420000	13	0.16
chr2-81435000-81440000	1	0.1796
chr2-81440000-81445000	6	0.111
chr2-81455000-81460000	7	0.245
chr2-81460000-81465000	8	0.118
chr2-81470000-81475000	11	0.1816
chr2-81475000-81480000	25	0.3058
chr2-81480000-81485000	73	0.996
chr2-81485000-81490000	72	0.7446
chr2-81490000-81495000	31	0.2868
chr2-81505000-81510000	50	0.55
chr2-81510000-81515000	15	0.3838
chr2-81515000-81520000	33	0.594
chr2-81520000-81525000	12	0.295
chr2-81525000-81530000	34	0.4436
chr2-81530000-81535000	15	0.276
chr2-81550000-81555000	17	0.2642
chr2-81555000-81560000	85	1
chr2-81560000-81565000	18	0.3114
chr2-81565000-81570000	28	0.5564
chr2-81570000-81575000	10	0.1266
chr2-81575000-81580000	4	0.0832
chr2-81580000-81585000	27	0.4482
chr2-81585000-81590000	24	0.558
chr2-81605000-81610000	45	0.6108
chr2-81610000-81615000	3	0.035
chr2-81620000-81625000	29	0.3122
chr2-81625000-81630000	40	0.4198
chr2-81630000-81635000	61	0.419
chr2-81635000-81640000	150	0.9948
chr2-81640000-81645000	113	0.814
chr2-81645000-81650000	87	0.501
chr2-81650000-81655000	191	0.9994
chr2-81655000-81660000	193	0.8956
chr2-81660000-81665000	42	0.2432
chr2-81665000-81670000	45	0.2916
chr2-81675000-81680000	21	0.3168
chr2-81680000-81685000	38	0.596
chr2-81690000-81695000	7	0.1564
chr2-81695000-81700000	61	0.8168
chr2-81700000-81705000	29	0.3854
chr2-81715000-81720000	6	0.0462
chr2-81720000-81725000	6	0.2146
chr2-81725000-81730000	20	0.391
chr2-81735000-81740000	14	0.1798
chr2-81740000-81745000	27	0.773
chr2-81745000-81750000	34	0.978
chr2-81750000-81755000	52	0.6588
chr2-81755000-81760000	55	1
chr2-81760000-81765000	42	0.5608
chr2-81765000-81770000	10	0.1696
chr2-81770000-81775000	32	0.8302
chr2-81785000-81790000	8	0.0836
chr2-81790000-81795000	18	0.3752
chr2-81795000-81800000	21	0.4028
chr2-81805000-81810000	11	0.2082
chr2-81810000-81815000	3	0.0908
chr2-81820000-81825000	4	0.0344
chr2-81840000-81845000	51	0.8416
chr2-81845000-81850000	33	0.626
chr2-81860000-81865000	2	0.1452
chr2-81865000-81870000	5	0.1754
chr2-81890000-81895000	14	0.2406
chr2-81895000-81900000	11	0.1958
chr2-81915000-81920000	34	0.6754
chr2-81920000-81925000	14	0.373
chr2-81975000-81980000	8	0.0764
chr2-81980000-81985000	2	0.0632
chr2-81985000-81990000	43	0.8824
chr2-81990000-81995000	18	0.2316
chr2-82025000-82030000	17	0.465
chr2-82040000-82045000	20	0.4846
chr2-82085000-82090000	19	0.3792
chr2-82120000-82125000	4	0.0388
chr2-82125000-82130000	92	0.794
chr2-82130000-82135000	22	0.3966
chr2-82210000-82215000	35	0.9988
chr2-82215000-82220000	10	0.2716
chr2-82220000-82225000	14	0.361
chr2-82275000-82280000	3	0.259
chr2-82290000-82295000	3	0.0408
chr2-82295000-82300000	40	0.5144
chr2-82300000-82305000	7	0.0864
chr2-82340000-82345000	6	0.0648
chr2-82365000-82370000	29	0.5644
chr2-82375000-82380000	23	0.318
chr2-82380000-82385000	66	0.6544
chr2-82385000-82390000	17	0.2302
